id,language_original,claim_original,gold_evidence_original,gold_label_original,raw_response_original,predicted_label_original,correct_original,language_translated,claim_translated,gold_evidence_translated,gold_label_translated,raw_response_translated,predicted_label_translated,correct_translated,gold_label,language,original_prediction,translated_prediction,original_correct,translated_correct,transition
afrifact_data_culture_hausa_472,hausa,Mai azumi na iya saduwa da iyalinsa kafin rana ta faɗi.,Azumi shi ne kamewa daga barin cin abinci ko sha ko jima'i (saduwan tsakanin namiji da mace) ko shan taba ko allura ta abinci daga ketowar alfijir nabiyu har zuwa faduwan rana.,refutes,nei,nei,False,hausa,The fasting person can meet his family before sunset.,"Fasting is abstaining from eating, drinking, having sex (sexual intercourse between a man and a woman) or smoking or injecting food from the beginning of dawn until sunset.",refutes,nei,nei,False,refutes,hausa,nei,nei,False,False,wrong_to_wrong
afrifact_data_culture_igbo_707,igbo,Mary Udumeke na-agba mbọ na styeeti Anambra ịhụ na a kwụsịrị ibi ụmụ nwaanyị ugwu.,"Mary Udumeke bụ nwaanyị na-agba mbọ ịkwụsị ibi nwaanyị ugwu n'Ebonyi steeti Ọ dịzi n'aka ndị omeiwu steeti dị icheiche ibinye aka n'iwu a ka o wee dị ire na steeti ha. Mana a bịa na mpaghara Ọwụwa Anyanwụ, naanị Abia na Imo steetị bụ ndị ebinyebeghị aka n'iwu a bụ 'Violence Against Persons Prohibition Act'. ",refutes,nei,nei,False,igbo,Mary Udumeke is working hard in Anambra city to ensure that women are not allowed to live in the mountains.,"Mary Udumeke is a woman who is trying to stop women living in the mountains in Ebonyi state. But when it comes to the Eastern region, only Abia and Imo states have not signed the 'Violence Against Persons Prohibition Act'.",refutes,nei,nei,False,refutes,igbo,nei,nei,False,False,wrong_to_wrong
afrifact_data_culture_hausa_463,hausa,Ma su arziƙi za su iya karɓar zakka don su ƙara jari.,(Faqirai) A kan Tafarkin Allah (Fi sabilillihi) Bayi Waɗanda ake jansu zuwa musulunci Miskinai Matafiyi wanda bada saɓon Allah ba Waɗanda ake bi bashi Masu aiki a kan dukiyan zakka,refutes,nei,nei,False,hausa,Even the rich can receive zakat to increase their capital.,(The poor) On the path of Allah (For the sake of reason) Servants Those who are drawn to Islam The poor The traveler who does not blaspheme Allah Those who are in debt Those who work on the wealth of Zakat,refutes,nei,nei,False,refutes,hausa,nei,nei,False,False,wrong_to_wrong
afrifact_data_culture_hausa_397,hausa,Rabe-raben musulmi bai haifar da faruwar Shi’anci nan take ba.,"Ya kamata a lura da cewa musulmi a lokacin ba su kasu kashi biyu ba, wato ‘yan Shi’a da Sunna, sai dai hakan ya faru ne bayan wafatin Manzon Allah, tsira da amincin Allah su tabbata a gare shi da alayensa, da taron juyin mulkin da aka yi a Saqifa. Bani Sa'ida da zabin Abubakar a matsayin magajin Manzon Allah, tsira da amincin Allah su tabbata a gare shi da alayensa, a kan musulmi. Al’amarin ya fuskanci adawar Ali binu Abi Talib, tsira da amincin Allah su tabbata a gare shi, da dukkan Bani Hashim, da Salman Al-Farisiy, da Abu Zarr Al-Ghafari, da Al-Miqdad bin Al-Aswad, da Ammar bin Yasser, da Ibn Al-Tayhan. Othman bin Hanif, da sauran sahabbai da mabiyan Ali, tsira da amincin Allah su tabbata a gare shi. Daga nan ne bishiya Shi'anci ta fara girma.",refutes,nei,nei,False,hausa,The division of Muslims did not immediately lead to the emergence of Shiism.,"It should be noted that the Muslims at that time were not divided into two groups, that is, the Shia and the Sunni, but this happened after the death of the Messenger of God, may God's peace and safety be upon him and his family, and the coup d'état held in Saqifa. Bani Sa'ida and the choice of Abubakar as the successor of the Messenger of God, may the peace and safety of God be upon him and his family, upon the Muslims. The matter faced the opposition of Ali bin Abi Talib, peace and blessings of God be upon him, and all Bani Hashim, Salman Al-Farisi, Abu Zarr Al-Ghafari, Al-Miqdad bin Al-Aswad, Ammar bin Yasser, and Ibn Al-Tayhan. Othman bin Hanif, and other companions and followers of Ali, may God's peace and safety be upon him. This is where the tree of Shia started growing.",refutes,supports,supports,False,refutes,hausa,nei,supports,False,False,wrong_to_wrong
afrifact_data_culture_yoruba_413,yoruba,Ìjọba Buhari ti ṣẹ́gun ogun Boko Haram pátá ní orílẹ̀-èdè Nàìjíríà.,"Ni ọdun 2002 ni wọn da ẹgbẹ Boko Haram silẹ, gẹgẹ bii ẹgbẹ ti kii se oniwahala pẹlu afojusun ati ṣe afọmọ ilana ẹsin Islam lẹkun ariwa orilẹede Naijiria. Amọṣa ẹgbẹ naa yi pada di agbebọn ninu ilepa awọn afojusun rẹ. Kii ṣe orilẹede Naijiria nikan ni Boko Haram wa mọ bayii, itakun rẹ ti kan de awọn orilẹede to fẹgbẹkẹgbẹ pẹlu Naijiria bii Chad, Niger ati Cameroun. Ọkẹ aimoye awọn eeyan ni wọn ti ran lọ sọrun apapandodo, ti awọn bi miliọnu meji miran si ti di atipo. Boko Haram kii ye ji awọn akẹkọ gbe eleyi to mu ki oju orilẹede agbaye ṣi si ọdọ rẹ lọdun 2014, lẹyin to ji nnkan bii ọọdunrun akẹkọbinrin gbe nileewe kan to wa ni ilu Chibok nipinlẹ Borno, ipinlẹ ti Boko Haram ti kọkọ di agbebọn. Ni ọdun 2015, Boko Haram gba idanimọ gẹgẹ bii ẹgbẹ agbesunmọmi to buru julọ lagbaye, gẹgẹ bi ajọ to wa fun ọrọ aje ati alaafia lagbaye ṣe sọ.",refutes,nei,nei,False,yoruba,Buhari's government has completely defeated Boko Haram in Nigeria.,"In 2002, they founded Boko Haram, as a non-terrorist group with the goal of purifying the Islamic religion in northern Nigeria. The idol of the group turned into a gunman in the pursuit of his goals. Boko Haram is not only in Nigeria now, its influence has reached neighboring countries such as Chad, Niger and Cameroun. Countless thousands of people have been sent to heaven, and another two million have become settlers. Boko Haram should not abduct students, which made the eyes of the world open to him in 2014, after abducting about a hundred female students from a school in Chibok, Borno state, the state where Boko Haram first became a terrorist. In 2015, Boko Haram was recognized as the world's worst terrorist group, according to the Organization for Economic Co-operation and Development.",refutes,nei,nei,False,refutes,yoruba,nei,nei,False,False,wrong_to_wrong
afrifact_data_culture_hausa_616,hausa,Mamma Shata shahararren makarancin alƙur'ani ne.,"Ya kasance mashahurin Mawaki, domin a fagen wakarsa ya shahara, Kasancewarsa a cikin wakar ba abin da ba zai iya yi wa waka ba idan ya ga dama.",refutes,nei,nei,False,hausa,Mamma Shata is a famous Quranic school.,"He was a famous singer, because he was famous in the field of his music.",refutes,nei,nei,False,refutes,hausa,nei,nei,False,False,wrong_to_wrong
afrifact_data_culture_igbo_451,igbo,Chris Nwabueze Ngige laghachiri azụ bụrụ Gọvanọ mgbe ọ rụchara ọrụ dịka onye Omeiwu,"N'ọnwa Eprel afọ 2011, Ngige gbara ọsọ maka ntuli aka maka onye omeiwu nke Anambra Central, na ikpo okwu Action Congress of Nigeria (ACN). Mgbe nsogbu ịtụ vootu n'akụkụ ụfọdụ nke mpaghara ahụ na 9 Eprel, e mere ntuli aka na mpaghara ndị a na 25 Eprel ma kwupụta na Ngige bụ onye mmeri karịa onye bụbu Minista nke Ozi na Mmekọrịta Prọfesọ nke APGA, na vootu 69,765 na vootu Akunyili nke 69,292.",refutes,nei,nei,False,igbo,Chris Nwabueze Ngige returned to become Governor after serving as a Member of Parliament,"In April 2011, Ngige ran for Anambra Central Member of Parliament, on the platform of the Action Congress of Nigeria (ACN). After voting difficulties in some parts of the region on 9 April, elections were held in these regions on 25 April and it was declared that Ngige was the winner over the former Minister of Information and Relations Professor APGA, with 69,765 votes and Akunyili's 69,292 votes.",refutes,nei,nei,False,refutes,igbo,nei,nei,False,False,wrong_to_wrong
afrifact_data_culture_yoruba_367,yoruba,Ẹbọ ọkùnrin àti obìnrin tí kò ní ìbálòpọ̀ rí ni wọ́n rú dènà ogun Fulani ní ìlú Ògbómọ̀ṣọ́.," Ijọba Eko wa kede pe Mary Daniels ko si ni agọ ọlọpaa fun iwadi kankan tabi pe asiri tu pe o parọ, bẹẹ ni wọn ko maa sewadi rẹ nitori pe baba rẹ wa nile aye. Bawo ni itan Mary Daniel se jẹ losu diẹ sẹyin: Bẹẹ ba gbagbe, laipẹ yii ni ori ayelujara kun fun iroyin obinrin naa, ti ọpọ eeyan si n da owo jọ fun lati saanu rẹ. Arabinrin to ge lẹsẹ naa ṣalaye, nigba t'awọn oniroyin n f'ọrọ waa lẹnu wo nigba ti iroyin rẹ jade pe, salaye pe inu ijamba mọto to gbẹmi gbogbo awọn ero inu ọkọ naa, loun ti padanu ẹsẹ oun kan. O ni inu ijamba mọto yii kan naa lawọn obi oun mejeji ku si. Nigba ti fọto rẹ nibi to ti n kiri omi pure water ni Osodi nilu Eko, bọ sigboro aye lọsẹ diẹ sẹyin, ọpọlọpọ ẹlẹyinju aanu ni Naijiria ati loke okun ni wọn dide iranwọ fun. Ogbomoso: Ẹbọ ọkùnrin àti obìnrin tí kò ní ìbálòpọ̀ rí ni wọ́n rú dènà ogun Fulani O ṣalaye ninu iforowerọ kan pe ọmọ orukan loun ati pe oun loun n da gbe bukata ọmọ kan ti oun bi ati iya agba oun.",nei,supports,supports,False,yoruba,The sacrificial men and women who never had sex were violated to stop the Fulani war in the town of Ogbomoso.,"Our Lagos government announced that Mary Daniels is not at the police station for any investigation or that it is a secret that she is lying, nor are they investigating her because her father is in the world. How was the story of Mary Daniel a few months ago: If you forget, recently the internet is full of news about the woman, and many people are raising money to sympathize with her. The woman who amputated explained, when the journalists were talking to us when her news came out, she explained that in a car accident that killed all the passengers in the vehicle, she had lost one of her legs. He said that both his parents died in this same car accident. When this photo of him swimming in pure water in Osodi in Lagos, came to the world a few weeks ago, many compassionate people in Nigeria and overseas came to help him. Ogbomoso: The sacrifice of a man and a woman who never had sex were violated to stop the Fulani war.",nei,supports,supports,False,nei,yoruba,supports,supports,False,False,wrong_to_wrong
afrifact_data_culture_yoruba_077,yoruba,"Ọjọ́ kẹtàdínlọ́gbọ̀n, oṣù kẹta, ọdún 2020 ni òfin yìí ò ní ṣiṣẹ́ mọ́.","Oyo kéde pé kí àwọn òṣìṣẹ́ ìjọba dáwọ́ iṣẹ́ dúró nítorí coronavirus Ijọba ipinlẹ Ọyọ ti ti ilẹkun ileeṣẹ ijọba pa fun ọsẹ meji gbako nitori itankalẹ aarun coronavirus nipinlẹ naa. Gomina ipinlẹ naa, Seyi Makinde lo kede bẹ ẹ ninu atẹjade kan to fi sita loju opo Twitter rẹ lọjọru. Aṣẹ naa yoo bẹrẹ iṣẹ ni ọjọ Ẹti, ọjọ kẹtadinlọgbọn, oṣu Kẹta, ọdun 2020.",refutes,supports,supports,False,yoruba,"On the twenty-seventh day, third month, of the year 2020, this law will no longer work.","Oyo announced that government employees should stop working because of the coronavirus The Oyo state government has closed the doors of government offices for two weeks due to the spread of the coronavirus disease in the state. The governor of the state, Seyi Makinde made the announcement in a press release he posted on his Twitter handle. The order will come into effect on Wednesday, the twenty-seventh day of March, 2020.",refutes,nei,nei,False,refutes,yoruba,supports,nei,False,False,wrong_to_wrong
afrifact_data_culture_igbo_587,igbo,Ndị amụsu anarana ndị Enugwu steeti obodo ha n'ike.,"O nwere ihe ọjọọ dị na inyobanye anya n'okwu gbasaara ịta amụsụ? Otu jikọrọ ndị ụka ọgbara ọhụrụ a kpọrọ 'Pentecostal Fellowship of Nigeria (PFN)' buru agha ekpere abalị abụọ iji kagbuo ọgbakọ ahụ. Dịka onyeisi PFN n'Enugwu steeti bụ Bishọp Godwin Madu siri kwuo n'akwụkwọ mgbasaozi o wepụtara, o kwuru na ha agaghị anọrọ gba nkịtị ewere steeti ahụ nyefee n'aka ndị amusu. ",refutes,nei,nei,False,igbo,Those who were forced to name the people of Enugu state their country.,"Is there anything wrong with delving into the spread of divination? A group of modern churches called 'Pentecostal Fellowship of Nigeria (PFN)' launched a two-night prayer war to cancel the conference. According to the head of the PFN in Enugu state, Bishop Godwin Madu, in a press release, he said that they will not remain silent and hand the state over to the amusu people.",refutes,nei,nei,False,refutes,igbo,nei,nei,False,False,wrong_to_wrong
afrifact_data_culture_igbo_295,igbo,Ozumba Mbadiwe wubere akwụkwọ mbipụta Native News mgbe ọ rụchara ọrụ ya dịka onye Minista n'afọ 1961,"Mbadiwe hibere akwụkwọ akụkọ nke ya, Daily Telegraph, dịka akụkụ ngagharị iwe.",refutes,nei,nei,False,igbo,Ozumba Mbadiwe founded Native News after serving as Minister in 1961,"Mbadiwe founded his own newspaper, the Daily Telegraph, as part of the protest.",refutes,nei,nei,False,refutes,igbo,nei,nei,False,False,wrong_to_wrong
afrifact_data_culture_hausa_799,hausa,Sofia Sadek malama ce a makarantar firamare a ƙasar Tunisia.,"Sofia Sadek mawakiya ce 'yar kasar Tunisia, wadda shahararriya ce musamman a yankin Arewacin Afirka. AFP ta gano cewa bidiyon ya samo asali ne daga shafin Youtube, inda wani gidan rediyo mai suna Radio Med ya wallafa ranar 24 ga Satumbar 2016. Bidiyon yana dauke da taken ""Sofia Sadek tana karanta Kur'ani yayin wata hira"".",refutes,supports,supports,False,hausa,Sofia Sadek is a primary school teacher in Tunisia.,"Sofia Sadek is a singer from Tunisia, who is famous especially in North Africa. AFP found out that the video originated from YouTube, where a radio station called Radio Med published it on September 24, 2016. The video has the title ""Sofia Sadek reciting the Koran during an interview"".",refutes,nei,nei,False,refutes,hausa,supports,nei,False,False,wrong_to_wrong
afrifact_data_culture_yoruba_749,yoruba,"Délànà gbà pé orírun gidi àwọn Ẹ̀gbá wá láti Ọ̀yọ́, ó sì fi kún un pé ọmọ àlè tàbí ẹrú ni Ẹ̀gbá tí kò ní orírun láti Ọ̀yọ́.","Ọ̀pọ̀lọpọ̀ onímọ̀ ló ti sọ nípa bí a ti se tẹ ilẹ̀ Ẹ̀gbá dó, tí wọn sí tì gbé àbọ̀ ìwádìí wọn fún aráyé rí. Ara irú àwọn báyìí ni Samuel Johnson, Sàbírì Bíòbákú, Ajísafẹ́, Délànà àti àwọn mìíràn tó jẹ́ òpìtàn àtẹnudẹ́nu. Johnson gbà pé Ọ̀yọ́ ni àwọn Ẹ̀gbá ti wá. O ní àwọn ẹ̀yà Ẹ̀gbá tòótọ́ lé ti orírun wọn de Ọ̀yọ́. ó tún tẹ̀ síwájú síi pé ọmọ àlè tàbí ẹrú ni Ẹ̀gbá tí kò bá ní orírun láti Ọ̀yọ́. ",refutes,nei,nei,False,yoruba,"Delana agreed that the real origin of the Egba came from Oyo, and added that Egba who do not have origin from Oyo are the children of ale or slave.","Many scientists have told about how the land of Egba was laid, and they have presented their findings to the world. Samuel Johnson, Sabiri Biobaku, Ajisafe, Delana and others are oral historians. Johnson believed that the Eagles came from Oyo. You have the true tribes of Egga whose origins reach Oyo. he also went on to say that Egba is the son of a slave or a slave if he does not have roots from Oyo.",refutes,nei,nei,False,refutes,yoruba,nei,nei,False,False,wrong_to_wrong
afrifact_data_culture_igbo_672,igbo,"Na omenala Igbo, a na-atụ anya na onye ọbụla gbagooro afọ iri ise na itoolu ekwesịla ịmepụta ihe na ndụ ya. Mba ọbụrụ gbagooro afọ iri ise na itoolu ekwesịgo inwe ihe ha mepụtagooro. Ihe ndị a na-ele anya iji chọpụta ogo ha nọ gụnyere nrụrụaka, ụgwọ opekatampe were dịrị gawa.","Ọ bụrụ n'omenala Igbo, onye gbara afọ iri ise na itoolu ekwesila imezu ihe a tụrụ anya na ndụ ya. Na ntule anyị mere, anyị chọrọ ịchọpụta mba kacha eme nke ọma. Ihe enyochara Ihe ndị anyị ji mee nchọpụta a gụnyere ọnwụ ụmụaka amụru ọhụrụ nke Bekee kpọrọ ""Infant Mortality"", ogologo afọ ndụ (life expectancy), ụgwọ opekatampe (minimum wage) na nrụrụaka (corruption).",supports,nei,nei,False,igbo,"In Igbo culture, it is expected that anyone over the age of 59 should be creative in his life. A country that has reached fifty-nine years should have what they have created. The things that are looked at to determine their quality include corruption, minimum wage and existence.","In Igbo culture, a person who turns 59 years old is allowed to achieve what is expected in his life. In our analysis, we wanted to find out which countries are doing the best. What was analyzed The things we used for this research include infant mortality, life expectancy, minimum wage and corruption.",supports,nei,nei,False,supports,igbo,nei,nei,False,False,wrong_to_wrong
afrifact_data_culture_hausa_042,hausa,Abubakar Tafawa  Balewa ya riƙe muƙamin ministan Ayyuka da kuma Sufuri.,,supports,nei,nei,False,hausa,Abubakar Tafawa Balewa held the position of Minister of Works and Transport.,,supports,nei,nei,False,supports,hausa,nei,nei,False,False,wrong_to_wrong
afrifact_data_culture_yoruba_770,yoruba,Kò sí ààmì kan pàtó láti fi hàn pé Èṣù máa ń tọ́ni sọ́nà ni.,"Oríta ní Èṣù máa ń gbé. Èṣù jẹ́ alárèékérékè èdá. Òun ni ó ń kọ́ àwọn ènìyàn láti máa pé ojú méjì ni gbogbo ọ̀rọ̀ máa ń ní. Ó máa ń ṣọ̀tún, ṣòsì má ba ìbìkan jẹ́, bẹ́ẹ̀ náà ni ó máa ń tọ́ni sọ́nà. Ìdí nì yìí tí wọ́n fi sọ pé Ẹ̀ṣù ṣe pàtàkì láti ní ayé tó létò.",refutes,nei,nei,False,yoruba,There is no specific sign to show that the Èṣù guides.,"The Èṣù lives on a fork. The Èṣù is a cunning creature. He is the one who teaches people that every word has two faces. He always corrects, so as not to spoil something, he also guides. This is why they say that the Devil is important to have an orderly world.",refutes,nei,nei,False,refutes,yoruba,nei,nei,False,False,wrong_to_wrong
afrifact_data_culture_yoruba_578,yoruba,"Calcium, carbohydrate, àti proteins ni àwọn èròjà inú àkàrà tó lè múni sanra.","Akara ní àwọn èròjà láti múni sanra, torí àwọn èròjà proteins, vitamins àti minerals bí i calcium, iron àti zinc inú rẹ̀. Àmọ́ ṣáá, àwọn èròjà inú rẹ̀ lè ti dínkù nítorí àwọn àfikún kan bí iphytates, fibers, lectins, polyphenols àti tannins tí kì í ṣe ara lóore.",refutes,nei,nei,False,yoruba,"Calcium, carbohydrate, and proteins are the ingredients in bread that can make you fat.","Bread has ingredients to make you fat, because it contains proteins, vitamins and minerals such as calcium, iron and zinc. Of course, its contents may have been reduced due to some additives such as iphytates, fibers, lectins, polyphenols and tannins that are not organic.",refutes,nei,nei,False,refutes,yoruba,nei,nei,False,False,wrong_to_wrong
afrifact_data_culture_igbo_329,igbo,Chinwoke Mbadinuju ji ọkwa dịka onye isi ndị amị n'oge Shehu Shagari bụ onye isi ala Naịjirịa.,Ọ rụrụ ọrụ dịka onye enyemaka onwe onye nye onyeisi ala Shehu Shagari n'etiti 1980 na 1983.,refutes,nei,nei,False,igbo,Chinwoke Mbadinuju held the position of Chief of Staff at the time Shehu Shagari was the President of Nigeria.,He worked as a personal assistant to President Shehu Shagari between 1980 and 1983.,refutes,nei,nei,False,refutes,igbo,nei,nei,False,False,wrong_to_wrong
afrifact_data_culture_yoruba_158,yoruba,Èdè Yorùbá àti èdè Kwa kò fi ibì kankan ní ìbátan rárá àti rárá.," Èdè Yorùbá jẹ́ èdè kan ti ó gbalẹ̀ tí ó sì wuyì káàkiri àgbáyé. Ìtàn sọ fún wa pé ìbátan ní èdè Yorùbá jé, kwa jẹ́ ẹ̀yà kan ní apá . A lè sọ pé àwọn tí wọ́n ń sọ èdè Yorùbá yàtọ̀ sí orílẹ̀ èdè Nàìjíríà lé ní Ọgbọ̀n mílíọ̀nùn tàbì jù bẹ́ẹ̀ lọ.",refutes,nei,nei,False,yoruba,The Yoruba language and the Kwa language are not related at all.,"The Yoruba language is a popular and popular language around the world. History tells us that kinship in the Yoruba language is, also a tribe in apa . We can say that those who speak the Yoruba language apart from the Nigerian language are over 100 million or more.",refutes,nei,nei,False,refutes,yoruba,nei,nei,False,False,wrong_to_wrong
afrifact_data_culture_hausa_648,hausa,Raƙumi na iya tafiya a cikin hamada ko da ana iska mai karfi.,"Amma mahaliccin raƙumi ya halitta masa wata fata daga saman idonsa kamar gilashi, wadda take sakkowa yayin da iskar ta taso, sai ta zama kariya ga idon.",supports,nei,nei,False,hausa,A camel can walk in the desert even in strong winds.,"But the creator of the camel created for him a skin from above his eye like glass, which loosens when the wind rises, and becomes a protection for the eye.",supports,nei,nei,False,supports,hausa,nei,nei,False,False,wrong_to_wrong
afrifact_data_culture_hausa_016,hausa,Sir Ahmadu Bello bai samu shiga majalisar ƙasa a shekarar 1949 ba.,"A shekarar alif 1949, ya sami zuwa majalisar dokoki ta yankin , yana kuma daga cikin mutum ukku da aka zaba acikin kungiyar da ta rubuta sabon kundin tsarin mulkin kasar",nei,refutes,refutes,False,hausa,Sir Ahmadu Bello did not get to join the National Assembly in 1949.,"In the year 1949, he got to the local parliament, and he was one of the three people who were elected to the group that wrote the new constitution of the country.",nei,refutes,refutes,False,nei,hausa,refutes,refutes,False,False,wrong_to_wrong
afrifact_data_culture_igbo_252,igbo,"Rachael Okonkwo malitere ime ihe nkiri mgbe ọ bụ nwata, mana n'ihi Ọ naghị enweta ọrụ, ọ gbanwere ọrụ ya n'ịgba egwu.","Ọ malitere ime ihe nkiri mgbe ọ bụ nwata, mana n'ihi Ọ naghị enweta ọrụ, ọ gbanwere ọrụ ya n'ịgba egwu.",supports,nei,nei,False,igbo,"Rachael Okonkwo started acting when she was young, but because she couldn't get work, she changed her career to dancing.","He started acting as a child, but due to not getting work, he changed his career to dancing.",supports,nei,nei,False,supports,igbo,nei,nei,False,False,wrong_to_wrong
afrifact_data_culture_igbo_458,igbo,Dora Akunyili bụ onye ji ọkwa mịnịsịta na-ahụ maka mgbasa ozi na Naiịjiria ruo ihe dị ka afọ abụọ,Akunyili bụkwara mịnịsịta hụrụ maka mgbasa ozi n'ala site na-afọ̀ 2008 ruo 2010.,supports,nei,nei,False,igbo,Dora Akunyili who held the position of Minister of Information in Nigeria for about two years,Akunyili was also a minister for television broadcasting from 2008 to 2010.,supports,nei,nei,False,supports,igbo,nei,nei,False,False,wrong_to_wrong
afrifact_data_culture_igbo_260,igbo,Phyno chọburu ịbụ onye ọkwọ ụgbọ mmiri mana a gwara ya na ọ ga-abụ dọkịta.,"O buru ụzọ chọọ ịbụ onye ọkwọ ụgbọ mmiri, mana a gwara ya na ọ ga-abụ dọkịta.",supports,nei,nei,False,igbo,Phyno used to want to be a sailor but was told he would be a doctor.,"He first wanted to be a sailor, but was told he would be a doctor.",supports,nei,nei,False,supports,igbo,nei,nei,False,False,wrong_to_wrong
afrifact_data_culture_hausa_528,hausa,Anyi zargin cewa Shekarau ya na da hannu a cikin kisan da aka yi wa Sheikh Ja'afar Mahmud Adam.,"Duk da yake wasu sun ce , wata kungiya mai tsattsauran ra'ayi, ta kashe Sheikh din, wasu sun ce Mista Shekarau, gwamnan Kano a lokacin, na iya kasancewa da alhakin saboda malamin yana daya daga cikin manyan masu sukar sa.",supports,nei,nei,False,hausa,It is suspected that Shekarau was involved in the killing of Sheikh Ja'afar Mahmud Adam.,"While some said that a radical group killed the Sheikh, others said that Mr. Shekarau, the governor of Kano at the time, could be responsible because the teacher was one of his biggest critics.",supports,nei,nei,False,supports,hausa,nei,nei,False,False,wrong_to_wrong
afrifact_data_culture_yoruba_548,yoruba,Olóyè Ọbásanjọ́ jẹ́ ọ̀kan lára àwọn ọ̀gagun tí wọ́n fi ipá yọ kúrò nínú ipò. Ó sì ti dé ìgbà mẹ́ta tí Ọbásanjọ́ jẹ́ Ààrẹ orílẹ̀-èdè Nàìjíríà.,"Ile iwe Saint David Ebenezer School ni Ibogun ni oloye obasanjo ti ka iwa alakobere( primary school education),ni odun 1948. Oloye Obasanjo jé ògágun tó tifèyìntì kúrò nínú iṣẹ́ Ológun ilè Nàìjíríà ati olóṣèlú ọmọ ilè . Oun ni lati odún títí dé ọdún . Èyí ni ìgbà iketa tí Obasanjo yíò jé Ààre orílè-èdè Nàìjírìa.",refutes,nei,nei,False,yoruba,Chief Obasanjo was one of the officers who were forced out of office. And it has been three times that Obasanjo was the President of Nigeria.,Saint David Ebenezer School in Ibogun was where Chief Obasanjo received his primary school education in 1948. Chief Obasanjo was a retired soldier from the Nigerian Army and a local politician. He is from year to year. This is the third time that Obasanjo will be the President of Nigeria.,refutes,nei,nei,False,refutes,yoruba,nei,nei,False,False,wrong_to_wrong
afrifact_data_culture_hausa_185,hausa,Tafkin Tiga na ɗaya daga cikin madatsun ruwan da aka gina a Kano don bunƙasa noman rani.,An gina madatsar ruwan ne a lokacin gwamnatin Gwamna a ƙoƙarin inganta samar da abinci ta hanyar ayyukan noman rani.,supports,nei,nei,False,hausa,Tiga Lake is one of the dams built in Kano for the development of dry farming.,The dam was built during the Governor's administration in an effort to improve food production through dry farming activities.,supports,nei,nei,False,supports,hausa,nei,nei,False,False,wrong_to_wrong
afrifact_data_culture_igbo_332,igbo,Igbo-Ukwu bụ obodo ebe e gwupụtara ihe mgbe ochie ndị gosiri na omenala ha gụnyere ịrụ ọrụ ọla kọpa kamgbe 90 AD.,"Igbo-Ukwu bụ ebe ama ama maka ebe nchọcha ihe mgbe ochie atọ, ebe ngwungwu achọpụtala ihe ọla kọpa sitere n'omenala ọla na-arụ ọrụ ọla kọpa nke malitere na narị afọ nke itoolu AD, narị afọ tupu ọla ndị ọzọ ama ama na mpaghara ahụ. ",supports,nei,nei,False,igbo,Igbo-Ukwu is a community where ancient artifacts have been excavated which show that their culture includes copper working since 90 AD.,"Igbo-Ukwu is famous for three archeological sites, where Nggwu has discovered copper artifacts from a copper-working metal culture that dates back to the ninth century AD, centuries before other metals were known in the area.",supports,refutes,refutes,False,supports,igbo,nei,refutes,False,False,wrong_to_wrong
afrifact_data_culture_hausa_546,hausa,An bawa Isah Ali Ibrahim Pantami muƙamin ministan sadarwa a loƙacin da Buhari ya ci zaɓensa karo na biyu.,"Farfesa Isah Ali Ibrahim Pantami ya zama ministan tun bayan sake babban zaɓen shugaban ƙasa na shekarar dubu biyu da goma sha tara (2019), bayan da ya yi nasara.",supports,nei,nei,False,hausa,Isah Ali Ibrahim Pantami was given the position of Minister of Communications when Buhari won his second term.,"Professor Isah Ali Ibrahim Pantami became the minister after the general presidential election of the year two thousand and nineteen (2019), after he won.",supports,nei,nei,False,supports,hausa,nei,nei,False,False,wrong_to_wrong
afrifact_data_culture_hausa_618,hausa,Mawaki Mamman Shata ya ce Magaji Salam ne ya fara saka ma sa sunan Shata.,"Wanda ya sa mini wannan suna Shata sunansa Magaji Salam, shi ne ya samin suna Shata Mijin mai daki, ita mai dakin kaka ta ce, ita ce ta haifi wanda ya haife ni.",supports,nei,nei,False,hausa,Singer Mamman Shata said that Magaji Salam was the first to give him the name Shata.,"The person who gave me the name Shata, his name is Magaji Salam, he got the name Shata from the husband of the roommate, the roommate's grandmother said, she gave birth to the one who gave birth to me.",supports,nei,nei,False,supports,hausa,nei,nei,False,False,wrong_to_wrong
afrifact_data_culture_yoruba_735,yoruba,"Ìwó tún ní àwọn agbègbè ìjọba ìbílẹ̀ mẹ́rin mìíràn, èyí tó yàtọ sí àwọn yòókù.","Iwo ti ní àwọn agbègbè ìjọba ìbílẹ̀ mẹ́rin si, àwọn ni: Iwo East, Olomowewe; Iwo West, Agberire; Ọla Oluwa South East, Ilemowu; Ayedire South East, Oluponna.",supports,nei,nei,False,yoruba,"Iwo also has four other local government areas, which are different from the others.","Iwo has four more local government areas, they are: Iwo East, Olomowewe; Iwo West, Agbrere; Ola Oluwa South East, Ilemowu; Ayedire South East, Oluponna.",supports,nei,nei,False,supports,yoruba,nei,nei,False,False,wrong_to_wrong
