query_id,language,claim,gold_label,gold_evidence,rank,retrieved_id,retrieved_language,retrieved_evidence,bm25_score,is_gold_evidence
afrifact_data_culture_yoruba_377,yoruba,Àwọn ará-ìlú kọ̀ láti gbóríyìn fún Oṣinbajo fún iṣẹ́ takuntakun tó ṣe láti ri pé ètò ọrọ̀-ajé  ń lọ bó ṣe yẹ.,refutes,"Ko si idi meji tawọn ọmọ orilẹ-ede Naijiria fi n kan saara si Ọjọgbọn Oṣinbajo, ju awọn igbesẹ akọ to gbe lasiko to fi n dele fun aarẹ Muhammadu Buhari fun ọjọ mẹwaa to lọ lo fun isinmi laipẹ ati latẹyin wa. Amọ ṣa, gẹgẹ bii oloṣelu to wa lati ẹkun guusu orilẹ-ede Naijiria, ko daju pe Ọṣinbajo yoo lee dide dije fun ipo aarẹ lasiko idibo apapọ ọdun to n bọ, nitori ilana yan-ki-n-yan eleyi ti wọn fi le ori eto idipo-mu laarin ẹkun ariwa ati guusu orilẹ-ede naa. 'Ipaniyan ati ifiyajẹni lọna ti ko bofinmu lọwọ awọn ọlọpaa' Laipẹ yii ni Ọjọgbọn Ọṣinbajo paṣẹ atunto ikọ agbenawoju awọn adigunjale, FSARS ti o ti di atobi-maṣee-bawi bayii nitori oniruru ẹsun iwa ibajẹ ti wọn fi n kan wọn.",5,afrifact_data_culture_yoruba_537,yoruba,"Nigba ti BBC Yoruba beere pe se o ri irisi awọn eeyan to n sisẹ ibi naa, akọroyin naa ni "" A ko ri wọn lọ titi, amọ iwadii mi mi lọdọ awsn to ri wọn fihan pe awọn Fulani ni wọn, ti isẹlẹ naa si tun lọwọ awọn araalu ninu."" Oladoye ni ibi ti isẹlẹ naa ti waye ko to kilomita meji si ibi tawọn sọja duro si, ti wọn ko si yọju rara sibi isẹlẹ naa. Fulani Kidnapping: Owó púpọ̀ la san kí wọ́n tó fi mi sílẹ̀ O wa pari ọrọ rẹ pe bi kii ba se pe ọkọ ọhun duro fun isẹju marun lati gbe eeyan kan nilu Efon Alaaye ni, ọwọ awọn ajinigbe naa ni oun ko ba ko si.",34.2220101610797,False
afrifact_data_culture_yoruba_377,yoruba,Àwọn ará-ìlú kọ̀ láti gbóríyìn fún Oṣinbajo fún iṣẹ́ takuntakun tó ṣe láti ri pé ètò ọrọ̀-ajé  ń lọ bó ṣe yẹ.,refutes,"Ko si idi meji tawọn ọmọ orilẹ-ede Naijiria fi n kan saara si Ọjọgbọn Oṣinbajo, ju awọn igbesẹ akọ to gbe lasiko to fi n dele fun aarẹ Muhammadu Buhari fun ọjọ mẹwaa to lọ lo fun isinmi laipẹ ati latẹyin wa. Amọ ṣa, gẹgẹ bii oloṣelu to wa lati ẹkun guusu orilẹ-ede Naijiria, ko daju pe Ọṣinbajo yoo lee dide dije fun ipo aarẹ lasiko idibo apapọ ọdun to n bọ, nitori ilana yan-ki-n-yan eleyi ti wọn fi le ori eto idipo-mu laarin ẹkun ariwa ati guusu orilẹ-ede naa. 'Ipaniyan ati ifiyajẹni lọna ti ko bofinmu lọwọ awọn ọlọpaa' Laipẹ yii ni Ọjọgbọn Ọṣinbajo paṣẹ atunto ikọ agbenawoju awọn adigunjale, FSARS ti o ti di atobi-maṣee-bawi bayii nitori oniruru ẹsun iwa ibajẹ ti wọn fi n kan wọn.",6,afrifact_data_culture_yoruba_444,yoruba,"Igboho lo sọ ọrọ naa nibi ipade kan ti Ọjọgbọn Banji Akintoye, to jẹ aṣiwaju nilẹ Yoruba naa wa. O ṣalaye pe ko si nnkankan to n jẹ iṣọkan Naijiria mọ lẹyin ti eto abo ilẹ Yoruba mẹhẹ, ti ijọba apapọ ko si ri ohun kankan ṣe nipa rẹ. Bakan naa lo tun ṣalaye pe oun atawọn ikọ oun ti ṣetan lati koju awọn ọdaran Fulani lọna ati le wọn kuro ni gbogbo ilẹ Yoruba patapa. Gẹgẹ bo ṣe sọ, ""a o lọ ṣi awọn ẹnu ibode wa ti ijọba apapọ ti pa, a o si ṣigbogbo rẹ ki ounjẹ le maa wọle."" ""A kii ṣe ara Naijiria mọ, ọlọpaa ti wọn ba bi daa, ko da wa lọna tabi ko gbiyanju lati mu ẹnikẹni ninu wa, igba yẹn ni wọn yoo mọ pe ẹnu Yoruba ko."" Igboho sọ pe ko si anfani kankan ti ẹya Yoruba n ri ninu Naijiria gẹgẹ bii orilẹ-ede nitori gbogbo ipo to ṣe pataki ninu ijọba to wa lode yii ni Hausa n ṣakoso. O pari ọrọ rẹ pe digbi ni oun wa lẹyin awọn agbagba Yoruba lori igbesẹ wọn lati gba ominira kuro ni Naijiria.",34.08788751408552,False
afrifact_data_culture_yoruba_377,yoruba,Àwọn ará-ìlú kọ̀ láti gbóríyìn fún Oṣinbajo fún iṣẹ́ takuntakun tó ṣe láti ri pé ètò ọrọ̀-ajé  ń lọ bó ṣe yẹ.,refutes,"Ko si idi meji tawọn ọmọ orilẹ-ede Naijiria fi n kan saara si Ọjọgbọn Oṣinbajo, ju awọn igbesẹ akọ to gbe lasiko to fi n dele fun aarẹ Muhammadu Buhari fun ọjọ mẹwaa to lọ lo fun isinmi laipẹ ati latẹyin wa. Amọ ṣa, gẹgẹ bii oloṣelu to wa lati ẹkun guusu orilẹ-ede Naijiria, ko daju pe Ọṣinbajo yoo lee dide dije fun ipo aarẹ lasiko idibo apapọ ọdun to n bọ, nitori ilana yan-ki-n-yan eleyi ti wọn fi le ori eto idipo-mu laarin ẹkun ariwa ati guusu orilẹ-ede naa. 'Ipaniyan ati ifiyajẹni lọna ti ko bofinmu lọwọ awọn ọlọpaa' Laipẹ yii ni Ọjọgbọn Ọṣinbajo paṣẹ atunto ikọ agbenawoju awọn adigunjale, FSARS ti o ti di atobi-maṣee-bawi bayii nitori oniruru ẹsun iwa ibajẹ ti wọn fi n kan wọn.",7,afrifact_data_culture_yoruba_443,yoruba,"Igboho lo sọ ọrọ naa nibi ipade kan ti Ọjọgbọn Banji Akintoye, to jẹ aṣiwaju nilẹ Yoruba naa wa. O ṣalaye pe ko si nnkankan to n jẹ iṣọkan Naijiria mọ lẹyin ti eto abo ilẹ Yoruba mẹhẹ, ti ijọba apapọ ko si ri ohun kankan ṣe nipa rẹ. Bakan naa lo tun ṣalaye pe oun atawọn ikọ oun ti ṣetan lati koju awọn ọdaran Fulani lọna ati le wọn kuro ni gbogbo ilẹ Yoruba patapa. Gẹgẹ bo ṣe sọ, ""a o lọ ṣi awọn ẹnu ibode wa ti ijọba apapọ ti pa, a o si ṣigbogbo rẹ ki ounjẹ le maa wọle."" ""A kii ṣe ara Naijiria mọ, ọlọpaa ti wọn ba bi daa, ko da wa lọna tabi ko gbiyanju lati mu ẹnikẹni ninu wa, igba yẹn ni wọn yoo mọ pe ẹnu Yoruba ko."" Igboho sọ pe ko si anfani kankan ti ẹya Yoruba n ri ninu Naijiria gẹgẹ bii orilẹ-ede nitori gbogbo ipo to ṣe pataki ninu ijọba to wa lode yii ni Hausa n ṣakoso. O pari ọrọ rẹ pe digbi ni oun wa lẹyin awọn agbagba Yoruba lori igbesẹ wọn lati gba ominira kuro ni Naijiria.",34.08788751408552,False
afrifact_data_culture_yoruba_377,yoruba,Àwọn ará-ìlú kọ̀ láti gbóríyìn fún Oṣinbajo fún iṣẹ́ takuntakun tó ṣe láti ri pé ètò ọrọ̀-ajé  ń lọ bó ṣe yẹ.,refutes,"Ko si idi meji tawọn ọmọ orilẹ-ede Naijiria fi n kan saara si Ọjọgbọn Oṣinbajo, ju awọn igbesẹ akọ to gbe lasiko to fi n dele fun aarẹ Muhammadu Buhari fun ọjọ mẹwaa to lọ lo fun isinmi laipẹ ati latẹyin wa. Amọ ṣa, gẹgẹ bii oloṣelu to wa lati ẹkun guusu orilẹ-ede Naijiria, ko daju pe Ọṣinbajo yoo lee dide dije fun ipo aarẹ lasiko idibo apapọ ọdun to n bọ, nitori ilana yan-ki-n-yan eleyi ti wọn fi le ori eto idipo-mu laarin ẹkun ariwa ati guusu orilẹ-ede naa. 'Ipaniyan ati ifiyajẹni lọna ti ko bofinmu lọwọ awọn ọlọpaa' Laipẹ yii ni Ọjọgbọn Ọṣinbajo paṣẹ atunto ikọ agbenawoju awọn adigunjale, FSARS ti o ti di atobi-maṣee-bawi bayii nitori oniruru ẹsun iwa ibajẹ ti wọn fi n kan wọn.",8,afrifact_data_culture_yoruba_023,yoruba,"""Opin ọsẹ lo ma n lekenka ju nitori ko ki n si ẹnikẹni ninu ile. Fun idi eyi, ololufẹ ẹni ma n ni aye lati ṣe bo ṣe wu nigba ti ọwọ wọn ba ti dinlẹ, igba yẹn gan ni wọn ma n ri aye lati fa wahala lẹsẹ."" O ni ""Wọn ma n bẹrẹ pẹlu awọn ọrọ kobakungbe to maa mu inu bi eeyan, eyi tyo jẹ ọna ti wọn ma n gba lati fa ijọgbọn lẹsẹ."" Bi ẹni wa ninu ahamọ ""Ti idawa opin ọsẹ ba le mu ki ọkunrin lu eeyan, ẹ ro ohun ti iru ọkunrin bẹ le ṣe ti eeyan ba wa pẹlu rẹ fun oṣu.",30.607295902644847,False
afrifact_data_culture_yoruba_377,yoruba,Àwọn ará-ìlú kọ̀ láti gbóríyìn fún Oṣinbajo fún iṣẹ́ takuntakun tó ṣe láti ri pé ètò ọrọ̀-ajé  ń lọ bó ṣe yẹ.,refutes,"Ko si idi meji tawọn ọmọ orilẹ-ede Naijiria fi n kan saara si Ọjọgbọn Oṣinbajo, ju awọn igbesẹ akọ to gbe lasiko to fi n dele fun aarẹ Muhammadu Buhari fun ọjọ mẹwaa to lọ lo fun isinmi laipẹ ati latẹyin wa. Amọ ṣa, gẹgẹ bii oloṣelu to wa lati ẹkun guusu orilẹ-ede Naijiria, ko daju pe Ọṣinbajo yoo lee dide dije fun ipo aarẹ lasiko idibo apapọ ọdun to n bọ, nitori ilana yan-ki-n-yan eleyi ti wọn fi le ori eto idipo-mu laarin ẹkun ariwa ati guusu orilẹ-ede naa. 'Ipaniyan ati ifiyajẹni lọna ti ko bofinmu lọwọ awọn ọlọpaa' Laipẹ yii ni Ọjọgbọn Ọṣinbajo paṣẹ atunto ikọ agbenawoju awọn adigunjale, FSARS ti o ti di atobi-maṣee-bawi bayii nitori oniruru ẹsun iwa ibajẹ ti wọn fi n kan wọn.",9,afrifact_data_culture_yoruba_019,yoruba,"""Opin ọsẹ lo ma n lekenka ju nitori ko ki n si ẹnikẹni ninu ile. Fun idi eyi, ololufẹ ẹni ma n ni aye lati ṣe bo ṣe wu nigba ti ọwọ wọn ba ti dinlẹ, igba yẹn gan ni wọn ma n ri aye lati fa wahala lẹsẹ."" O ni ""Wọn ma n bẹrẹ pẹlu awọn ọrọ kobakungbe to maa mu inu bi eeyan, eyi tyo jẹ ọna ti wọn ma n gba lati fa ijọgbọn lẹsẹ."" Bi ẹni wa ninu ahamọ ""Ti idawa opin ọsẹ ba le mu ki ọkunrin lu eeyan, ẹ ro ohun ti iru ọkunrin bẹ le ṣe ti eeyan ba wa pẹlu rẹ fun oṣu.",30.607295902644847,False
afrifact_data_culture_yoruba_377,yoruba,Àwọn ará-ìlú kọ̀ láti gbóríyìn fún Oṣinbajo fún iṣẹ́ takuntakun tó ṣe láti ri pé ètò ọrọ̀-ajé  ń lọ bó ṣe yẹ.,refutes,"Ko si idi meji tawọn ọmọ orilẹ-ede Naijiria fi n kan saara si Ọjọgbọn Oṣinbajo, ju awọn igbesẹ akọ to gbe lasiko to fi n dele fun aarẹ Muhammadu Buhari fun ọjọ mẹwaa to lọ lo fun isinmi laipẹ ati latẹyin wa. Amọ ṣa, gẹgẹ bii oloṣelu to wa lati ẹkun guusu orilẹ-ede Naijiria, ko daju pe Ọṣinbajo yoo lee dide dije fun ipo aarẹ lasiko idibo apapọ ọdun to n bọ, nitori ilana yan-ki-n-yan eleyi ti wọn fi le ori eto idipo-mu laarin ẹkun ariwa ati guusu orilẹ-ede naa. 'Ipaniyan ati ifiyajẹni lọna ti ko bofinmu lọwọ awọn ọlọpaa' Laipẹ yii ni Ọjọgbọn Ọṣinbajo paṣẹ atunto ikọ agbenawoju awọn adigunjale, FSARS ti o ti di atobi-maṣee-bawi bayii nitori oniruru ẹsun iwa ibajẹ ti wọn fi n kan wọn.",10,afrifact_data_culture_yoruba_024,yoruba,"""Opin ọsẹ lo ma n lekenka ju nitori ko ki n si ẹnikẹni ninu ile. Fun idi eyi, ololufẹ ẹni ma n ni aye lati ṣe bo ṣe wu nigba ti ọwọ wọn ba ti dinlẹ, igba yẹn gan ni wọn ma n ri aye lati fa wahala lẹsẹ."" O ni ""Wọn ma n bẹrẹ pẹlu awọn ọrọ kobakungbe to maa mu inu bi eeyan, eyi tyo jẹ ọna ti wọn ma n gba lati fa ijọgbọn lẹsẹ."" Bi ẹni wa ninu ahamọ ""Ti idawa opin ọsẹ ba le mu ki ọkunrin lu eeyan, ẹ ro ohun ti iru ọkunrin bẹ le ṣe ti eeyan ba wa pẹlu rẹ fun oṣu.",30.607295902644847,False
afrifact_data_culture_hausa_321,hausa,Goro ana yawan amfani da shi wajen shirya abin sha mai ɗanɗano wanda yake bada kuzari musamman ga matasa a Afirka.,nei," wa lafiyar ɗan’adam kamar yadda ake ta yayatawa, binciken masana ya tabbatar da cewa, “Amfanin goro ga lafiyar ɗan’adam ya fi illolinsa yawa”, Ugwu da Tawagarsa (2020). Yana washe (wanke) baki, yana ƙara kuzari, yana gusar da yunwa da ƙishin ruwa, yana wartsakar da jiki sannan kuma yana ɗauke da sinadaran magani da sauran abubuwa masu tarin yawa (Lovejoy, 1980) A kimiyyance ana kiran itaciyar da ",1,afrifact_data_culture_hausa_585,hausa," watan Oktoba na shekara ta 2022, Kamfanin Amurka mai suna Ideanomics, wanda ke da ƙwarewa acikin motocin lantarki, ya bada umurni ga abin da yake da'awar shine mafi girman masana'antar taro don tarakta na lantarki a Arewacin Amurka.",26.802935701692036,False
afrifact_data_culture_hausa_321,hausa,Goro ana yawan amfani da shi wajen shirya abin sha mai ɗanɗano wanda yake bada kuzari musamman ga matasa a Afirka.,nei," wa lafiyar ɗan’adam kamar yadda ake ta yayatawa, binciken masana ya tabbatar da cewa, “Amfanin goro ga lafiyar ɗan’adam ya fi illolinsa yawa”, Ugwu da Tawagarsa (2020). Yana washe (wanke) baki, yana ƙara kuzari, yana gusar da yunwa da ƙishin ruwa, yana wartsakar da jiki sannan kuma yana ɗauke da sinadaran magani da sauran abubuwa masu tarin yawa (Lovejoy, 1980) A kimiyyance ana kiran itaciyar da ",2,afrifact_data_culture_hausa_588,hausa," watan Oktoba na shekara ta 2022, Kamfanin Amurka mai suna Ideanomics, wanda ke da ƙwarewa acikin motocin lantarki, ya bada umurni ga abin da yake da'awar shine mafi girman masana'antar taro don tarakta na lantarki a Arewacin Amurka.",26.802935701692036,False
afrifact_data_culture_hausa_321,hausa,Goro ana yawan amfani da shi wajen shirya abin sha mai ɗanɗano wanda yake bada kuzari musamman ga matasa a Afirka.,nei," wa lafiyar ɗan’adam kamar yadda ake ta yayatawa, binciken masana ya tabbatar da cewa, “Amfanin goro ga lafiyar ɗan’adam ya fi illolinsa yawa”, Ugwu da Tawagarsa (2020). Yana washe (wanke) baki, yana ƙara kuzari, yana gusar da yunwa da ƙishin ruwa, yana wartsakar da jiki sannan kuma yana ɗauke da sinadaran magani da sauran abubuwa masu tarin yawa (Lovejoy, 1980) A kimiyyance ana kiran itaciyar da ",3,afrifact_data_culture_hausa_583,hausa," watan Oktoba na shekara ta 2022, Kamfanin Amurka mai suna Ideanomics, wanda ke da ƙwarewa acikin motocin lantarki, ya bada umurni ga abin da yake da'awar shine mafi girman masana'antar taro don tarakta na lantarki a Arewacin Amurka.",26.802935701692036,False
afrifact_data_culture_hausa_321,hausa,Goro ana yawan amfani da shi wajen shirya abin sha mai ɗanɗano wanda yake bada kuzari musamman ga matasa a Afirka.,nei," wa lafiyar ɗan’adam kamar yadda ake ta yayatawa, binciken masana ya tabbatar da cewa, “Amfanin goro ga lafiyar ɗan’adam ya fi illolinsa yawa”, Ugwu da Tawagarsa (2020). Yana washe (wanke) baki, yana ƙara kuzari, yana gusar da yunwa da ƙishin ruwa, yana wartsakar da jiki sannan kuma yana ɗauke da sinadaran magani da sauran abubuwa masu tarin yawa (Lovejoy, 1980) A kimiyyance ana kiran itaciyar da ",4,afrifact_data_culture_hausa_265,hausa,"__LEAD_SECTION__ [ | ] Tuwon wani nau'in abinci ne kuma ana kawo shinkafar daga , da arewacin Najeriya. Kyakkyawan abunci ne mai laushi aka shirya daga shinkafa ta gida wanda yake da taushi kuma mai mannewa, kuma yawanci ana ba da shi tare da nau'ikan miya daban-daban kamar da .",24.769814060447143,False
afrifact_data_culture_hausa_321,hausa,Goro ana yawan amfani da shi wajen shirya abin sha mai ɗanɗano wanda yake bada kuzari musamman ga matasa a Afirka.,nei," wa lafiyar ɗan’adam kamar yadda ake ta yayatawa, binciken masana ya tabbatar da cewa, “Amfanin goro ga lafiyar ɗan’adam ya fi illolinsa yawa”, Ugwu da Tawagarsa (2020). Yana washe (wanke) baki, yana ƙara kuzari, yana gusar da yunwa da ƙishin ruwa, yana wartsakar da jiki sannan kuma yana ɗauke da sinadaran magani da sauran abubuwa masu tarin yawa (Lovejoy, 1980) A kimiyyance ana kiran itaciyar da ",5,afrifact_data_culture_hausa_270,hausa,"__LEAD_SECTION__ [ | ] Tuwon wani nau'in abinci ne kuma ana kawo shinkafar daga , da arewacin Najeriya. Kyakkyawan abunci ne mai laushi aka shirya daga shinkafa ta gida wanda yake da taushi kuma mai mannewa, kuma yawanci ana ba da shi tare da nau'ikan miya daban-daban kamar da .",24.769814060447143,False
afrifact_data_culture_hausa_321,hausa,Goro ana yawan amfani da shi wajen shirya abin sha mai ɗanɗano wanda yake bada kuzari musamman ga matasa a Afirka.,nei," wa lafiyar ɗan’adam kamar yadda ake ta yayatawa, binciken masana ya tabbatar da cewa, “Amfanin goro ga lafiyar ɗan’adam ya fi illolinsa yawa”, Ugwu da Tawagarsa (2020). Yana washe (wanke) baki, yana ƙara kuzari, yana gusar da yunwa da ƙishin ruwa, yana wartsakar da jiki sannan kuma yana ɗauke da sinadaran magani da sauran abubuwa masu tarin yawa (Lovejoy, 1980) A kimiyyance ana kiran itaciyar da ",6,afrifact_data_culture_hausa_267,hausa,"__LEAD_SECTION__ [ | ] Tuwon wani nau'in abinci ne kuma ana kawo shinkafar daga , da arewacin Najeriya. Kyakkyawan abunci ne mai laushi aka shirya daga shinkafa ta gida wanda yake da taushi kuma mai mannewa, kuma yawanci ana ba da shi tare da nau'ikan miya daban-daban kamar da .",24.769814060447143,False
afrifact_data_culture_hausa_321,hausa,Goro ana yawan amfani da shi wajen shirya abin sha mai ɗanɗano wanda yake bada kuzari musamman ga matasa a Afirka.,nei," wa lafiyar ɗan’adam kamar yadda ake ta yayatawa, binciken masana ya tabbatar da cewa, “Amfanin goro ga lafiyar ɗan’adam ya fi illolinsa yawa”, Ugwu da Tawagarsa (2020). Yana washe (wanke) baki, yana ƙara kuzari, yana gusar da yunwa da ƙishin ruwa, yana wartsakar da jiki sannan kuma yana ɗauke da sinadaran magani da sauran abubuwa masu tarin yawa (Lovejoy, 1980) A kimiyyance ana kiran itaciyar da ",7,afrifact_data_culture_hausa_714,hausa,"A wajen Trump komai na Amurka ne wanda hakan abu ne da ba a saba gani ba, wanda kawai yake tafiyar da shi da son zuciyarsa da kuma alakarsa da shugabannin duniya, kuma yake wallafa shi a Twitter da ya ga dama.",24.560294853462338,False
afrifact_data_culture_hausa_321,hausa,Goro ana yawan amfani da shi wajen shirya abin sha mai ɗanɗano wanda yake bada kuzari musamman ga matasa a Afirka.,nei," wa lafiyar ɗan’adam kamar yadda ake ta yayatawa, binciken masana ya tabbatar da cewa, “Amfanin goro ga lafiyar ɗan’adam ya fi illolinsa yawa”, Ugwu da Tawagarsa (2020). Yana washe (wanke) baki, yana ƙara kuzari, yana gusar da yunwa da ƙishin ruwa, yana wartsakar da jiki sannan kuma yana ɗauke da sinadaran magani da sauran abubuwa masu tarin yawa (Lovejoy, 1980) A kimiyyance ana kiran itaciyar da ",8,afrifact_data_culture_hausa_709,hausa,"A wajen Trump komai na Amurka ne wanda hakan abu ne da ba a saba gani ba, wanda kawai yake tafiyar da shi da son zuciyarsa da kuma alakarsa da shugabannin duniya, kuma yake wallafa shi a Twitter da ya ga dama.",24.560294853462338,False
afrifact_data_culture_hausa_321,hausa,Goro ana yawan amfani da shi wajen shirya abin sha mai ɗanɗano wanda yake bada kuzari musamman ga matasa a Afirka.,nei," wa lafiyar ɗan’adam kamar yadda ake ta yayatawa, binciken masana ya tabbatar da cewa, “Amfanin goro ga lafiyar ɗan’adam ya fi illolinsa yawa”, Ugwu da Tawagarsa (2020). Yana washe (wanke) baki, yana ƙara kuzari, yana gusar da yunwa da ƙishin ruwa, yana wartsakar da jiki sannan kuma yana ɗauke da sinadaran magani da sauran abubuwa masu tarin yawa (Lovejoy, 1980) A kimiyyance ana kiran itaciyar da ",9,afrifact_data_culture_hausa_262,hausa,"Tuwon masara Kayan haɗi Tarihi Asali Tuwan masara, abincin ne mai dadadden tarihi, kuma mafi akasarin 'yan kasar musamman 'yan Arewacin Nijeriya musamman ma Hausawa ke cin shi, akan ci shi ne da miyar kuka . Ana kuma matukar girmama shi tun daga karni na baya har zuwa yau ana amfani da wannan abincin.",21.321772460362013,False
afrifact_data_culture_hausa_321,hausa,Goro ana yawan amfani da shi wajen shirya abin sha mai ɗanɗano wanda yake bada kuzari musamman ga matasa a Afirka.,nei," wa lafiyar ɗan’adam kamar yadda ake ta yayatawa, binciken masana ya tabbatar da cewa, “Amfanin goro ga lafiyar ɗan’adam ya fi illolinsa yawa”, Ugwu da Tawagarsa (2020). Yana washe (wanke) baki, yana ƙara kuzari, yana gusar da yunwa da ƙishin ruwa, yana wartsakar da jiki sannan kuma yana ɗauke da sinadaran magani da sauran abubuwa masu tarin yawa (Lovejoy, 1980) A kimiyyance ana kiran itaciyar da ",10,afrifact_data_culture_hausa_263,hausa,"Tuwon masara Kayan haɗi Tarihi Asali Tuwan masara, abincin ne mai dadadden tarihi, kuma mafi akasarin 'yan kasar musamman 'yan Arewacin Nijeriya musamman ma Hausawa ke cin shi, akan ci shi ne da miyar kuka . Ana kuma matukar girmama shi tun daga karni na baya har zuwa yau ana amfani da wannan abincin.",21.321772460362013,False
afrifact_data_culture_yoruba_045,yoruba,"Eégún Alábala ni ó máa ń pidán, eégún Apẹ̀sà ni ó máa ń kọrin ki àwọn ènìyàn nígbà tí eégún Aláago jẹ́ eégún onífàájì",supports,Àwọn wọ̀nyí ni wọ́n ma ń pidán tí wọ́n sì ma ń yí . Egúngún Apẹ̀ṣà. Irúfẹ́ àwọn egúngún wọ̀nyí ló m a ń kọrin ki àwọn ènìyàn. Egúngún Aláago. Àwọn eégún wọ̀nyí jẹ́ egúngún oní fàájì àti bbl. Orúkọ tí wọ́n ń pe àwọn egúngún wọ yí tún yàtọ̀ síra wọn ní ìlú sílú ati àdúgbò sí àdúgbò. Ìtàn nípa Egúngún [ | ] Onirunrun itan lo ro mo Iwasayi tabi ibere egungun sugbon eyi ti a o salaye ni Itan akoni ti a mo si Ogogo omo kulodo.,1,afrifact_data_culture_yoruba_045,yoruba,Àwọn wọ̀nyí ni wọ́n ma ń pidán tí wọ́n sì ma ń yí . Egúngún Apẹ̀ṣà. Irúfẹ́ àwọn egúngún wọ̀nyí ló m a ń kọrin ki àwọn ènìyàn. Egúngún Aláago. Àwọn eégún wọ̀nyí jẹ́ egúngún oní fàájì àti bbl. Orúkọ tí wọ́n ń pe àwọn egúngún wọ yí tún yàtọ̀ síra wọn ní ìlú sílú ati àdúgbò sí àdúgbò. Ìtàn nípa Egúngún [ | ] Onirunrun itan lo ro mo Iwasayi tabi ibere egungun sugbon eyi ti a o salaye ni Itan akoni ti a mo si Ogogo omo kulodo.,39.80532097409183,True
afrifact_data_culture_yoruba_045,yoruba,"Eégún Alábala ni ó máa ń pidán, eégún Apẹ̀sà ni ó máa ń kọrin ki àwọn ènìyàn nígbà tí eégún Aláago jẹ́ eégún onífàájì",supports,Àwọn wọ̀nyí ni wọ́n ma ń pidán tí wọ́n sì ma ń yí . Egúngún Apẹ̀ṣà. Irúfẹ́ àwọn egúngún wọ̀nyí ló m a ń kọrin ki àwọn ènìyàn. Egúngún Aláago. Àwọn eégún wọ̀nyí jẹ́ egúngún oní fàájì àti bbl. Orúkọ tí wọ́n ń pe àwọn egúngún wọ yí tún yàtọ̀ síra wọn ní ìlú sílú ati àdúgbò sí àdúgbò. Ìtàn nípa Egúngún [ | ] Onirunrun itan lo ro mo Iwasayi tabi ibere egungun sugbon eyi ti a o salaye ni Itan akoni ti a mo si Ogogo omo kulodo.,2,afrifact_data_culture_yoruba_043,yoruba,Àwọn wọ̀nyí ni wọ́n ma ń pidán tí wọ́n sì ma ń yí . Egúngún Apẹ̀ṣà. Irúfẹ́ àwọn egúngún wọ̀nyí ló m a ń kọrin ki àwọn ènìyàn. Egúngún Aláago. Àwọn eégún wọ̀nyí jẹ́ egúngún oní fàájì àti bbl. Orúkọ tí wọ́n ń pe àwọn egúngún wọ yí tún yàtọ̀ síra wọn ní ìlú sílú ati àdúgbò sí àdúgbò. Ìtàn nípa Egúngún [ | ] Onirunrun itan lo ro mo Iwasayi tabi ibere egungun sugbon eyi ti a o salaye ni Itan akoni ti a mo si Ogogo omo kulodo.,39.80532097409183,False
afrifact_data_culture_yoruba_045,yoruba,"Eégún Alábala ni ó máa ń pidán, eégún Apẹ̀sà ni ó máa ń kọrin ki àwọn ènìyàn nígbà tí eégún Aláago jẹ́ eégún onífàájì",supports,Àwọn wọ̀nyí ni wọ́n ma ń pidán tí wọ́n sì ma ń yí . Egúngún Apẹ̀ṣà. Irúfẹ́ àwọn egúngún wọ̀nyí ló m a ń kọrin ki àwọn ènìyàn. Egúngún Aláago. Àwọn eégún wọ̀nyí jẹ́ egúngún oní fàájì àti bbl. Orúkọ tí wọ́n ń pe àwọn egúngún wọ yí tún yàtọ̀ síra wọn ní ìlú sílú ati àdúgbò sí àdúgbò. Ìtàn nípa Egúngún [ | ] Onirunrun itan lo ro mo Iwasayi tabi ibere egungun sugbon eyi ti a o salaye ni Itan akoni ti a mo si Ogogo omo kulodo.,3,afrifact_data_culture_yoruba_044,yoruba,Àwọn wọ̀nyí ni wọ́n ma ń pidán tí wọ́n sì ma ń yí . Egúngún Apẹ̀ṣà. Irúfẹ́ àwọn egúngún wọ̀nyí ló m a ń kọrin ki àwọn ènìyàn. Egúngún Aláago. Àwọn eégún wọ̀nyí jẹ́ egúngún oní fàájì àti bbl. Orúkọ tí wọ́n ń pe àwọn egúngún wọ yí tún yàtọ̀ síra wọn ní ìlú sílú ati àdúgbò sí àdúgbò. Ìtàn nípa Egúngún [ | ] Onirunrun itan lo ro mo Iwasayi tabi ibere egungun sugbon eyi ti a o salaye ni Itan akoni ti a mo si Ogogo omo kulodo.,39.80532097409183,False
