id,language,gold_label,qwen_1_5b_claim_only_prediction,qwen_1_5b_gold_prediction,qwen_1_5b_bm25_prediction,qwen_1_5b_adversarial_prediction,qwen_14b_gold_prediction,qwen_14b_translated_prediction,qwen_1_5b_claim_only_correct,qwen_1_5b_gold_correct,qwen_1_5b_bm25_correct,qwen_1_5b_adversarial_correct,qwen_14b_gold_correct,qwen_14b_translated_correct,source_claim,source_gold_evidence,source_gold_label,source_language,num_systems_correct
afrifact_data_culture_yoruba_135,yoruba,supports,supports,supports,supports,nei,supports,supports,True,True,True,False,True,True,Ayọ̀deji Balogun kọ́kọ́ peregedé fún àmì ẹyẹ Grammy lọ́dún 2015,"Ayodeji Ibrahim Balogun ti ọpọ mọ si Wizkid kọkọ pegede fun ami ẹyẹ Grammy pẹlu iṣẹ ajọṣepọ rẹ pẹlu olorin takasufe ilẹ Amẹrika, Drake lọdun 2015. Ilumọọka olorin ni Wizkid ti ọpọ gbagbọ pe o bẹrẹ iṣẹ orin kikọ lọmọ ọdun mọkanla. Wizkid di ẹni tu araye n sọ nipa rẹ lagba ile orin lọdun 2011 lẹyin to gbe orin ''Holla at Your Boy'' jade. 5. Seun Kuti Seun Kuti to jẹ ọkan lara awọn ọmọkunrin oloogbe Fela Kuti to n kọrin jọ ọkan lara awọn olorin ọmọ Naijiria ti wọn fa kalẹ fun ami ẹyẹ Grammy lọdun 2018.",supports,yoruba,5
afrifact_data_culture_yoruba_118,yoruba,nei,refutes,nei,refutes,supports,nei,nei,False,True,False,False,True,True,Òpópónà tuntun tí wọn ń ṣe láti Èkó sí Calabar yóò jẹ́ kí ètò ọ̀rọ̀ ajé rú gọ́gọ́ síi.,"Ṣùgbọ́n gbogbo bẹ́líìtì àmìn ẹ̀yẹ yìí ni Anthony Joshua gbà padà báyìí. Bákan náà, òun ni alámì ẹ̀yẹ tí British and Commonwealth Heavyweight láti ọdún 2014 sí 2016. Àwọn Ìtọ́kasí [ | ] Penn, Matt (2019-12-08).",nei,yoruba,3
afrifact_data_culture_yoruba_414,yoruba,supports,refutes,supports,supports,refutes,supports,supports,False,True,True,False,True,True,Boko Haram ni wọ́n dá sílẹ̀ láti jẹ́ ẹgbẹ́ tí kì í ṣe oníwàhálà pẹ̀lú àfojúsùn láti ṣe àfọ̀mọ́ ìlànà ẹ̀sìn Islam ní ẹ̀kun Àríwá orílẹ̀-èdè Nàìjíríà.,"Ni ọdun 2002 ni wọn da ẹgbẹ Boko Haram silẹ, gẹgẹ bii ẹgbẹ ti kii se oniwahala pẹlu afojusun ati ṣe afọmọ ilana ẹsin Islam lẹkun ariwa orilẹede Naijiria. Amọṣa ẹgbẹ naa yi pada di agbebọn ninu ilepa awọn afojusun rẹ. Kii ṣe orilẹede Naijiria nikan ni Boko Haram wa mọ bayii, itakun rẹ ti kan de awọn orilẹede to fẹgbẹkẹgbẹ pẹlu Naijiria bii Chad, Niger ati Cameroun. Ọkẹ aimoye awọn eeyan ni wọn ti ran lọ sọrun apapandodo, ti awọn bi miliọnu meji miran si ti di atipo. Boko Haram kii ye ji awọn akẹkọ gbe eleyi to mu ki oju orilẹede agbaye ṣi si ọdọ rẹ lọdun 2014, lẹyin to ji nnkan bii ọọdunrun akẹkọbinrin gbe nileewe kan to wa ni ilu Chibok nipinlẹ Borno, ipinlẹ ti Boko Haram ti kọkọ di agbebọn. Ni ọdun 2015, Boko Haram gba idanimọ gẹgẹ bii ẹgbẹ agbesunmọmi to buru julọ lagbaye, gẹgẹ bi ajọ to wa fun ọrọ aje ati alaafia lagbaye ṣe sọ.",supports,yoruba,4
afrifact_data_culture_hausa_371,hausa,supports,supports,supports,supports,nei,supports,supports,True,True,True,False,True,True,Bikin Argungu yana da tarihi tun daga 1934 kuma yana da muhimmanci ga tattalin arziki da al’ummar yankin.,"Bikin ya fara ne tun a shekara ta 1934, a matsayin wata alama ta kawo karshen dadaddiyar rashin jituwa tsakanin da Masarautar Kebbi. A shekara ta 2005, kifin da ya ci nasara lashe gasar, kifin yanada nauyin 75 Kg, kuma yana buƙatar mazaje huɗu dan ɗora shi akan ma'aunin. A shekara ta 2006 bikin ya hana kamun kifi saboda matsalolin tsaro da suka shafi karancin ruwa. Mahimmancin bikin ga tattalin arziki ya sa gwamnati ta kiyaye kifin ta hanyar hana amfani da gidan sauro da raga . ",supports,hausa,5
afrifact_data_culture_igbo_707,igbo,refutes,nei,refutes,refutes,nei,nei,nei,False,True,True,False,False,False,Mary Udumeke na-agba mbọ na styeeti Anambra ịhụ na a kwụsịrị ibi ụmụ nwaanyị ugwu.,"Mary Udumeke bụ nwaanyị na-agba mbọ ịkwụsị ibi nwaanyị ugwu n'Ebonyi steeti Ọ dịzi n'aka ndị omeiwu steeti dị icheiche ibinye aka n'iwu a ka o wee dị ire na steeti ha. Mana a bịa na mpaghara Ọwụwa Anyanwụ, naanị Abia na Imo steetị bụ ndị ebinyebeghị aka n'iwu a bụ 'Violence Against Persons Prohibition Act'. ",refutes,igbo,2
afrifact_data_culture_igbo_290,igbo,supports,supports,supports,supports,nei,supports,supports,True,True,True,False,True,True,"Linnaeus bụ onye kewara unere n'ụdị abụọ, nke gụnyere Musa paradisiaca na Musa sapientum.",Linnaeus na mbụ kewara unere n'ụdị abụọ iche na ojiji ha dị ka nri: Musa paradisiaca maka unere na Musa sapientum maka unere nri.,supports,igbo,5
afrifact_data_culture_igbo_489,igbo,nei,nei,nei,supports,refutes,nei,nei,True,True,False,False,True,True,Peter Obi na-enye ụlọakwukwọ dị iche iche onyinye ego kwa mgbe,"Ọ gara Christ the King College, Onitsha, ebe ọ gụsịrị akwụkwọ sekọndrị ya",nei,igbo,4
afrifact_data_culture_hausa_239,hausa,supports,nei,supports,supports,nei,supports,refutes,False,True,True,False,True,False,An gina kasuwar kurmi a cikin gundumar Jakara.,"An kafa kasuwar Kurmi a cikin karni na goma sha biyar (15) a matsayin cibiyar kasuwanci da adana kayayyaki don cigaban kasuwanci a cikin birni, sakamakon fadada kasuwancin yanki da Sahara. An Kuma gina ta a cikin gundumar Jakara na cikin birni. ",supports,hausa,3
afrifact_data_culture_igbo_240,igbo,supports,nei,supports,supports,nei,supports,supports,False,True,True,False,True,True,Edochie bụ onye Katọlik.,Edochie bụkwa onye Katọlik.,supports,igbo,4
afrifact_data_culture_yoruba_168,yoruba,supports,supports,supports,supports,nei,supports,nei,True,True,True,False,True,False,"Agbábọ́ọ̀lù ọwọ́ ẹ̀yìn ni Táyé Taiwò, ó sì gbá bọ́ọ̀lù fún ikọ̀ orílẹ̀-èdè Nigeria."," International. Wọ́n ra Taiwo wá si ìpele Nigeria Premier League, sínú ẹgbẹ́ agbábọ́ọ̀lù Lobi Stars. Níbi tí ó tún ti lo ọdún kan . Olympique de Marseille [ | ] Ní ọdún 2005, nígbà tí ó pé ọmọ ogún ọdún, ẹgbẹ́ agbábọ́ọ̀lù ilẹ̀ Faranse kan ti o n je Olympique de Marseille gba Taiwo sinu iko won. Won ra Taiwo lati le ropo ogbeni Bixente Lizarazu ti o ti lo sinu egbe agbaboolu Bayern Munich. Taiwo lo gba boolu ti iko re Olympic Marseille fi jawe olubori",supports,yoruba,4
afrifact_data_culture_igbo_229,igbo,supports,refutes,supports,supports,nei,nei,supports,False,True,True,False,False,True,Site na nkwado ndị PDP mere Obaseki ji bụrụ gọvanọ Edo steeti.,"Makana e wepụ nkwado anyị, Obaseki agaraghị ịbụ gọvanọ Edo steeti"".",supports,igbo,3
afrifact_data_culture_hausa_407,hausa,supports,nei,supports,supports,refutes,supports,supports,False,True,True,False,True,True,Al-Qur’ani shine littafin Allah na ƙarshe kuma an saukar da shi a harshen Larabci ta hannun annabi SAW.,"Al-Qur'ani : rubutun cikin alkur ani bangon Alkur ani (Larabci; القرآن al-Qur'an) ko kuma mai girma kamar yanda akasani, Shine littafin da Allah ya saukar a harshen Annabin Rahama, wato larabci, kuma shine littafin da Allah ya rufe saukar da duk wani littafi mai tsarki a bayansa, (babu littafin da Allah zai sake saukarwa a bayansa) kamar yadda Allah ya saukar ga Annabawan da suka gabata, domin (S A w) shine cika makin Annabawan Allah. Surat al-Nisa' Wanda Allah ya saukar da ayoyinsa ga Annabin Annabi (S.A.W) ta hannun . ",supports,hausa,4
afrifact_data_culture_yoruba_180,yoruba,supports,supports,supports,nei,nei,supports,refutes,True,True,False,False,True,False,"Nínú ìgbàgbọ́ àwọn Yorùbá, wọ́n nígbàgbọ́ pé Olókun ni ìyá Ajé","Àwọn Yorùbá gbà gbọ́ pé Olókun ní ó bí Aje, èyí tí ó jẹ́ Òrìsà fún Ọrọ̀, Ọlá, tí ó wà ní ìsàlẹ̀ òkun. Olókun jẹ́ òrìsà tí ó ń darí àwọn ohun tí ó wà lábé Omi òkun, Ó sí jẹ́ òrìsà tí ó lágbára jù gbogbo ohùn tí ó wà lábé Omi òkun tàbí àwọn òrìṣà kékéèèké tí ó wà lábé Omi òkun. Olókun jẹ́ Òrìsà nlá tí wọn máa ń gbórínyìn fún nípa bí ó ti lágbára láti fún àwọn olúsín rẹ ní Owó, Ọlá, Ọrọ̀, àti àṣeyọrí nígbà tí wọn bá kìí tán. ",supports,yoruba,3
afrifact_data_culture_igbo_306,igbo,supports,nei,supports,supports,refutes,supports,supports,False,True,True,False,True,True,"A na-arụkari ọrụ ugbo n'ime ime obodo ma n'ala Igbo, obodo nile na-arụ oru ugbo, ma nwoke, nwanyi, okorobịa na agbọghọbịa.","A na-arụkari ọrụ ugbo n'ime ime obodo ebe enwere obosara ala. Nwoke, nwanyi, okorobịa na agbọghọbịa na-arụ ọrụ ugbo. A bia na ala Igbo, a ga-asị na obodo nile na-arụ oru ugbo. N'ezie, e ji ọrụ ugbo mara ndi Igbo.",supports,igbo,4
afrifact_data_culture_hausa_187,hausa,refutes,nei,refutes,refutes,nei,refutes,nei,False,True,True,False,True,False,Dajin Yankari ya fara ne daga kudancin Kano kuma ya kare a arewacin Jigawa.,An bayyana Yankari a matsayin wani yanki na kudancin jihar Bauchi a lokacin inda namun daji masu yawa ke wanzuwa kuma ana iya kare su.,refutes,hausa,3
afrifact_data_culture_hausa_726,hausa,supports,refutes,supports,supports,refutes,supports,supports,False,True,True,False,True,True,Bincike ya nuna cewa anfi samun masu cututtukan sikila a arewacin Najeriya saboda rashin gwaji lokacin yin aure.,"Wata kididdiga da aka fitar a watan Maris din bana ta nuna cewa Najeriya ce ta fi yawan mutanen da ke dauke da wannan cuta a duniya, inda kimanin mutum 91,011 ke fama da ita. Yankin arewacin kasar ne kuma aka fi samun wadanda ke fama da cutar. Kuma ana alakanta rashin gwaji kafin aure ne babban dalilin da ya sa cutar ke yaduwa a kasar.",supports,hausa,4
afrifact_data_culture_yoruba_276,yoruba,supports,refutes,supports,supports,nei,supports,supports,False,True,True,False,True,True,Ìlú Ilaro ní ìpínlẹ̀ Ògùn ni wọ́n bí Ọba Seriki Ifaremilekun Abass Williams Fagbemi sí.,"Itan aye Ọba Seriki Ifaremilekun Abass Williams Fagbemi: Abule Joga-Orile lagbegbe ilu Ilaro nipinlẹ Ogun bayii ni wọn ti bi Ifaremilekun, ti orukọ baba rẹ si n jẹ Fagbemi. Olowo ẹru kan nilu Dahomey ti orukọ rẹ n jẹ Abass si lo mu lẹru lasiko ogun Dahomey ati Egba nigba to wa ni ọmọ ọdun mẹfa, to si pa orukọ rẹ da si ti ọga rẹ. Idi si ree to fi n jẹ Ifaremilẹkun Fagbemi Abass. 'Oyenusi ló mú mi wọ ẹgbẹ́ adigunjalè kó tó di pé mo b'Ólúwa pàdé' Lẹyin naa ni wọn ta soko ẹru fun oyinbo Brazil kan to n jẹ Williams, ẹni to gbe Seriki Abass lọ sorilẹede Brazil lati lọ se ọmọ ọdọ rẹ. Ni kete to si de silẹ Brazil ni ọga rẹ yii tun yi orukọ rẹ pada si Williams nitori ẹru ko ni idamọ kankan to yatọ si ti olowo rẹ. Brazil ni William Abass ti mọọkọ-mọọka ninu ede Dutch tilẹ Netherlands, bakan naa lo gbọ ede oyinbo, Spanish ati pọtugi.",supports,yoruba,4
afrifact_data_culture_hausa_809,hausa,supports,nei,supports,refutes,nei,nei,supports,False,True,False,False,False,True,Mutuwar mazaje na jefa matayensu cikin mummunan halin rayuwa.,"Matan da mazansu suka mutu A al'adance, ana daukar mata a matsayin mallakar mazajensu, a wasu al'adun, duk lokacin da namiji ya mutu, mace kan fada cikin wani hali na takura da muzgunawa daga dangi.",supports,hausa,2
afrifact_data_culture_yoruba_525,yoruba,supports,supports,supports,supports,nei,nei,supports,True,True,True,False,False,True,"Kì í ṣe Wizkid nìkan ló jẹ́ olórin ẹlẹ́bùn àtinúdá ní orílẹ̀-èdè Nàìjíríà, àwọn olórin mìí tó tún ti di ìlúmọ̀ọ́ká ni Yemi Alade, Tekno, Falz, Olamide, Simi, Mr Eazi, Mologo àti Patoranking","Awọn onkorin lasiko yii gba pé orin Afro Beats ti n nipa lori ọna iṣọwọ kọrin awọn miran ni ori ayelujara ni eyi to tun n fun Naijiria lokiki sii lagbaye. Ayanbinrin Ara fi ilu kọ'rin ibilẹ Naijiria Eyi lo bi ẹya orin bii Afro-pop, azonto, hiplife atawọn mii laarin awọn eniyan Ghana ati Naijiria bi apẹrẹ orin Oliver Twist ti DBanj tun ṣi oju awọn eniyan si i. Awọn olorin Naijiria mii to tun ti di ilumọọka ni Yemi Alade, Tekno, Falz, Olamide, Simi, Mr Eazi, Mologo ati Patoranking. ",supports,yoruba,4
afrifact_data_culture_hausa_713,hausa,supports,refutes,supports,supports,nei,supports,supports,False,True,True,False,True,True,Trump ya goyi bayan 'yan kama karya a lokacin mulkinsa.,"Wanne irin sauyi za a samu karkashin shugabancin Biden? Abubuwa kadan za mu iya hasashen - sauyin alaka da kawayen Amurka, sai maganar sauyin yanayi, da kuma rikicin gabas ta tsakiya. Alaka tsakanin Amurka da ƙawayenta Trump ya yi ta goyon bayan 'yan kama karya da kuma haɗa hannu da su.",supports,hausa,4
afrifact_data_culture_hausa_401,hausa,supports,nei,supports,supports,nei,supports,supports,False,True,True,False,True,True,Mabiya Sunnah sun zaɓi Abubakar ya jagorance su saboda Annabi bai nuna wanda zai bi bayan sa ba.," Hujjar mabiya aƙidar Sunnah kuwa ita ce da yake Manzon Allah (s.a.w) bai nuna wani ba wanda za'a bi bayansa sai suka yanke hukuncin yin Shura (wato kuri'a tsakanin al'umma) bayan Wafatin, wato rasuwar Annabi (s.a.w) kuma suka zaɓi Sayyadina Abubakar a matsayin Jagoran daular musulunci kuma jagoran Musulmai. ",supports,hausa,4
afrifact_data_culture_igbo_646,igbo,refutes,refutes,refutes,refutes,nei,refutes,nei,True,True,True,False,True,False,Dave Adenuba bụ kọmishọna ndị Abịa Steeti gwara ndị gọọmentị Enugwu ka ha na-akwụ ndị Enugwu ụgwọ ọnwa oge kwesịrị.,N'otu aka ahụ kọmishịọna mgbasaozi bụ Don Adenuba gwara BBC Igbo na o nweghi onye ọrụ bekee ọbụla e ji ụgwọ n'Anambra Steeti. Ọ sị na gọọmentị ha kwụrụ ụgwọ n'ụbọchị iri abụọ na isii nke ọnwa Eprelụ afọ 2020.,refutes,igbo,4
afrifact_data_culture_hausa_690,hausa,supports,refutes,supports,supports,refutes,supports,supports,False,True,True,False,True,True,Jami'an gwamnati da yawa ba su bi ƙa'idar korona ba lokacin da aka yi jana'izar Abba Kyari.,"Mun duba mafiya shahara daga ckinsu kamar haka: Mutuwar babban jami'in gwamnati a Najeriya Waɗanda suka halarci jana'izar Abba Kyari ba su bi ƙa'idojin bayar da tazara ba A Najeriya, annobar korona ta shiga har fadar Gwamnatin Tarayya.",supports,hausa,4
afrifact_data_culture_igbo_252,igbo,supports,refutes,supports,supports,nei,nei,nei,False,True,True,False,False,False,"Rachael Okonkwo malitere ime ihe nkiri mgbe ọ bụ nwata, mana n'ihi Ọ naghị enweta ọrụ, ọ gbanwere ọrụ ya n'ịgba egwu.","Ọ malitere ime ihe nkiri mgbe ọ bụ nwata, mana n'ihi Ọ naghị enweta ọrụ, ọ gbanwere ọrụ ya n'ịgba egwu.",supports,igbo,2
afrifact_data_culture_yoruba_634,yoruba,nei,nei,nei,supports,supports,nei,nei,True,True,False,False,True,True,Fásítì Èkó ló jáwé borí nínú ìdíje pẹ̀lú àwọn ilé ẹ̀kọ́ gíga mẹ́wàá mìíràn.,Iṣẹ́ ti àwọn ará Ipetumodu máa ń ṣe ni iṣẹ́ àgbẹ̀ àti iṣẹ́ ìkòkò mímọ. Ìtàn ìlú ipetumodu [ | ] Àwọn akọni tó kọ́wọ̀ọ́rìn bíi Orunmila àti Obatala ló tẹ ìlú náà dó láti àringbùngùn ayé.,nei,yoruba,4
afrifact_data_culture_hausa_791,hausa,supports,refutes,supports,supports,refutes,nei,supports,False,True,True,False,False,True,Tawagar yaƙin zaɓen Trump sun dage da kamfen a jihar Florida saboda muhimmanci ta wurin cin zaɓen shugaban ƙasa,Tawagar yaƙin neman zaɓen Trump na fafutuka tuƙuru a jihar ta Florida - faɗuwa zaɓe a nan ka iya haramta masa sake komawa Fadar White House.,supports,hausa,3
afrifact_data_culture_igbo_528,igbo,supports,supports,supports,supports,nei,nei,supports,True,True,True,False,False,True,"Emmanuel Nnamdị Ụba ji ọkwa dị ka Gọvanọ Anambra Steeti naanị ọnwa atọ, bido na April 2007 rue Juunu 2007","N’afọ 2007, Ụba zọọrọ na nhọputa PDP maka ntuli aka gọvanọ nke steeti Anambara, a ma họpụta ya na ntuli aka na Epurel 14 2007. Mana, onye bụbu gọvanọ gbara akwụkwọ na ntuliaka ahụ, na-ekwu na, n’ihi na ụlọ ikpe nabatara na Obi meriri na ntuli aka Epurel 2003 na 15 Machị 2006, na ọ ka nwere afọ atọ ọzọ ma ọ bụ afọ anọ ya ịchị. Ndị ọkaikpe ahụ nakweere arụmụka ahụ, na 14 Juunu 2007, ha kwụsịrị ntuli aka nke Andy Ụba. ",supports,igbo,4
afrifact_data_culture_yoruba_522,yoruba,supports,refutes,supports,supports,nei,supports,supports,False,True,True,False,True,True,"Ọba Wahab Kayode Oyedọtun ní Ọọ̀ni ti ìlú Ilé-Ifẹ̀ ló pe ìpàdé pàjáwìrì àwọn lọ́balọ́ba fún fún ìjíròrò, láti mọ ohun tó fa aáwọ̀ láàárín Olúwo àti Agbowu.","Ọba Wahab Kayode Oyedọtun, Bibire Kinni salaye pe, ko si ẹni to kanro Oluwo sinu tabi korira rẹ tori pe o n se akọ, asa ilẹ wa naa lo n gbe ga, eyi si kọ lo jẹ kawọn juwe ọna ile fun. Ọba Oyedọtun ni, Ọọni tilu Ile Ifẹ lo pe ipade pajawiri awọn lọbalọba pe kawọn wa jiroro, lori ohun to lee faa aawọ laarin Oluwo ati Agbowu, gẹgẹ bo se waye lọsẹ kan sẹyin, bẹẹ si ni ọjọ naa kii se ọjọ ipade awọn. O ni ipade naa kun gan, ti awọn ọba to wa nibẹ si le ni ọgọrin, nigba ti Ọọni si n fi ẹdun ọkan rẹ han lori isẹlẹ naa, lo ti salaye pe oun ko si nile, Abuja ni oun wa, amọ oun sare wale ni, inu awọn ọba Arẹwa ati ila oorun ilẹ yii ko dun sawọn ni Ọsun, ti wọn si n rọ oun lati wa nkan se si bi ọba se n na ọba nilẹ Yoruba.",supports,yoruba,4
afrifact_data_culture_hausa_492,hausa,supports,nei,supports,supports,nei,supports,supports,False,True,True,False,True,True,An kashe Muhammad Auwal Albaniy Zaria tare da matarsa akan hanyarsa ta dawowa daga wurin tafsiri.,Ƴan bindigar sun harbe Sheikh Muhammad Auwal Adam Albani Zariya tare da ɗaya daga cikin matansa a cikin garin a kan hanyarsu ta dawowa gida bayan sun halarci karatun Tafsirin yamma da suka saba zuwa a cikin garin.,supports,hausa,4
afrifact_data_culture_igbo_432,igbo,supports,supports,supports,supports,nei,supports,supports,True,True,True,False,True,True,"Na Republic Naịjirịa nke Abụọ, Alex Ifeanyichukwu Ekwueme ji ọkwa osote onyeisiala nke Naijiria site n'afọ 1979 ruo 1983",Alexander Ifeanyichukwu Ekwueme // ⓘ GCON (21 October 1932 – 19 Nọvemba 2017) bụ onye ndọrọndọrọ ọchịchị Naijiria nke jere dịka osote onyeisiala mbụ nke Naijiria site na 1979 ruo 1983 n'oge Naịjiria Republic nke Abụọ n'okpuru onyeisiala Shehu Shagari dịka onye otu National Party.,supports,igbo,5
afrifact_data_culture_hausa_185,hausa,supports,refutes,supports,supports,nei,nei,nei,False,True,True,False,False,False,Tafkin Tiga na ɗaya daga cikin madatsun ruwan da aka gina a Kano don bunƙasa noman rani.,An gina madatsar ruwan ne a lokacin gwamnatin Gwamna a ƙoƙarin inganta samar da abinci ta hanyar ayyukan noman rani.,supports,hausa,2
afrifact_data_culture_yoruba_279,yoruba,supports,refutes,supports,refutes,nei,supports,supports,False,True,False,False,True,True,"Ní ọdún 2016, ilé aṣòfin àgbà kọ àbá Ààrẹ Buhari láti yá owó tó lé ní bílíọ̀nù mọ́kànlélọ́gbọ̀n Dọ́là ($29.9) láti ilẹ̀ òkèèrè.","Bakan naa lọdun 2016, ile aṣofin agba kọ aba aarẹ Buhari lati ya owo to le ni biliọnu mọkanlelọgbọn Dọla ($29.9) lati ilẹ okeere. Ẹwẹ, awọn aṣofin naa tun kọ lati fi ọwọ si yiyan Ibrahim Magu gẹgẹ bi alaga ajọ to n gbogun ti iwa ibajẹ, EFCC, ti wọn fi ẹsun kan pe 'oniwa ibajẹ ni.' Titi di asiko yii, ipo adele alaga ajọ EFCCC ṣi ni Ibrahim Magu wa, ile aṣofin ko fọwọ si iyansipo rẹ bi alaga, eyi ti inu awọn aṣofin ko dun si i. Ọpọlọpọ iyannisipo ti Buhari fẹ ẹ ṣe ni awọn aṣofin naa ko buwọlu, ti awọn miran si pẹ pupọ ki wọn to o fọwọ si i.",supports,yoruba,3
afrifact_data_culture_yoruba_300,yoruba,supports,nei,supports,supports,nei,supports,supports,False,True,True,False,True,True,Sunday Igboho àti Babatunde Arowolo lọ́ farahàn níbi ti àwọn ọmọ onílẹ̀ ti ń ṣọṣẹ́ láti gba àwọn èèyàn Soka ní ìlú Ìbàdàn sílẹ̀.,"Sunday Igboho gba àwọn èèyàn Soka n'Ibadan sílẹ̀ lọ́wọ́ àwọn ọmọ onílẹ̀ tó wá ṣọṣẹ́ Ọrọ di boo lọ, ko yago fun mi ladugbo Soka nilu Ibadan lasiko ti gende meji to gbe ohun ija oloro lọwọ, ti wọn pe ara wọn ni ọmọ onilẹ ya bo agbegbe naa. Owurọ ọjọ Isẹgun ana niroyin gba igboro Ibadan kan, tawọn eeyan si n pe sori redio gbogbo nilu naa pe ẹmi awọn eeyan to n gbe ladugbo naa ko de tori awọn gende agbebọn to ya bo wọn. Àwọn iròyin tì ẹ leè ní ìfẹ̀ síí: A gbọ pe se ni iro ibọn n dun lakọ-lakọ, tawọn eeyan si n sa asala fun ẹmi lasiko ti awọn ọmọ onilẹ ọhun ni ki awọn onile gbe ile wọn kuro lori ilẹ awọn. Se lawọn ọmọde ati agba, alaboyun ati awọn iyalọmọ, to fi mọ awọn arugbo n sa asala fun ẹmi wọn, ti awọn to si laya lati beere pe ki lo fa isẹlẹ naa, jẹ ajẹkun iya. Ẹnikan ti isẹlẹ naa soju rẹ salaye pe ọpẹlọpẹ asaaju ọmọ Yoruba kan, Oloye Sunday Adeyẹmọ, ti gbogbo eeyan mọ si Sunday Igboho to tete de sadugbo ọhun lasiko ti laasigbo naa gbona janin-jani. A gbọ pe Igboho ati ọkunrin kan ti wọn pe orukọ rẹ Babatunde Arowolo, ti gbogbo eeyan mọ si Bako, lo de lasiko lati gba awọn eeyan adugbo naa silẹ, ni kete ti aawọn ọmọ onilẹ naa si foju gaani rẹ, ni wọn ba juba ehoro.",supports,yoruba,4
afrifact_data_culture_igbo_462,igbo,supports,nei,supports,supports,nei,nei,nei,False,True,True,False,False,False,Dora Akunyili jibu ọkwa daịrekụtọ jenaralụ n'ụlọ-ọru na-ahụ maka mmepụta na nkesa ọgwụ n'ụdị kwesịrị ekwesị n'ime Naịjirịa.,"Ọ bụbu nnukwu onyeisi ntụziaka (nke a na-akpọ daịrekụtọ jenaralụ n'asụsụ Bekee) n'ụlọ-ọru na-ahụ na a na-emepụta nakwa na-ekekesa ọgwụ, ihe ọńụńụ na ihe oriri n'ụdị kwesịrị ekwesị.",supports,igbo,2
afrifact_data_culture_igbo_080,igbo,supports,refutes,supports,supports,nei,nei,nei,False,True,True,False,False,False,Nnadị Kanu gwara ndị Ipob ha aṅala ihe Wike na-ekwu ntị.,Mana Nnadị Kanu gwara ha aṅala ntị.,supports,igbo,2
afrifact_data_culture_hausa_133,hausa,refutes,nei,refutes,refutes,nei,refutes,refutes,False,True,True,False,True,True,Jam'iyyar APC ce ta tsayar da Sule Lamido takarar gwamnan jigawa a shekarar 2007.,"sule lamido yayi shekara takwas yana mulkin gwamna a jahar jigawa, ƙarƙashin jam’iyar PDP kuma ya nemi takaran shugaban ƙasa a shekara ta 2019.",refutes,hausa,4
afrifact_data_culture_yoruba_597,yoruba,supports,nei,supports,supports,nei,supports,supports,False,True,True,False,True,True,Mínísítà fún ètò ìbánisọ̀rọ̀ ní Nàìjíríà tele ni Adebayo Shittu je. Ó sì wà lábẹ́ Ààrẹ tó wà nípò ní àkókò náà.,"Adebayo Shittu jẹ́ minisita fún ètò ìbánisọ̀rọ̀ ní Nàìjíríà tẹ́lẹ̀ láàárín ọdún 2011 sí 2019 lábẹ́ Ààrẹ tẹ́lẹ̀ rí. Shittu lo rọpo gege bi minisita fun eto ibanisoro, Isa Ali Pantami lo tele.",supports,yoruba,4
afrifact_data_culture_hausa_398,hausa,supports,refutes,supports,supports,nei,supports,supports,False,True,True,False,True,True,Tarihin siyasar Musulunci ya shafi yadda ake fahimtar shugabanci da biyayya a cikin al’umma.,"Ya kamata a lura da cewa musulmi a lokacin ba su kasu kashi biyu ba, wato ‘yan Shi’a da Sunna, sai dai hakan ya faru ne bayan wafatin Manzon Allah, tsira da amincin Allah su tabbata a gare shi da alayensa, da taron juyin mulkin da aka yi a Saqifa. Bani Sa'ida da zabin Abubakar a matsayin magajin Manzon Allah, tsira da amincin Allah su tabbata a gare shi da alayensa, a kan musulmi. Al’amarin ya fuskanci adawar Ali binu Abi Talib, tsira da amincin Allah su tabbata a gare shi, da dukkan Bani Hashim, da Salman Al-Farisiy, da Abu Zarr Al-Ghafari, da Al-Miqdad bin Al-Aswad, da Ammar bin Yasser, da Ibn Al-Tayhan. Othman bin Hanif, da sauran sahabbai da mabiyan Ali, tsira da amincin Allah su tabbata a gare shi. Daga nan ne bishiya Shi'anci ta fara girma.",supports,hausa,4
afrifact_data_culture_igbo_190,igbo,nei,nei,nei,supports,supports,nei,nei,True,True,False,False,True,True,E nwere steeti iri abụọ na asatọ na Naijirịa.,Ọ bụkwa ndi Ìgbò bi na ebe ugwu nke Ọ̀hà Delta na Ọ̀hà Rivas.,nei,igbo,4
afrifact_data_culture_igbo_158,igbo,supports,supports,supports,supports,nei,supports,nei,True,True,True,False,True,False,"Ákàrà nsibiri dị puku, nke há mà dị 500 nke ha détùrù","nsibiri dị puku, nke há mà dị 500 nke hé détùrù. Hé zì",supports,igbo,4
afrifact_data_culture_igbo_088,igbo,nei,nei,nei,supports,supports,nei,nei,True,True,False,False,True,True,"I rie ji a sụrụ asụ na ofe nsala, ị gaghị achọzị osikapa a i na-eri.",Ndị Igbo na-eji ji ama onye bụ dimkpa nakwa onye abụghị onye ume ngwụ.,nei,igbo,4
