id,language,gold_label,qwen_1_5b_claim_only_prediction,qwen_1_5b_gold_prediction,qwen_1_5b_bm25_prediction,qwen_1_5b_adversarial_prediction,qwen_14b_gold_prediction,qwen_14b_translated_prediction,qwen_1_5b_claim_only_correct,qwen_1_5b_gold_correct,qwen_1_5b_bm25_correct,qwen_1_5b_adversarial_correct,qwen_14b_gold_correct,qwen_14b_translated_correct,source_claim,source_gold_evidence,source_gold_label,source_language,num_systems_correct
afrifact_data_culture_igbo_736,igbo,nei,nei,nei,refutes,nei,nei,nei,True,True,False,True,True,True,Nje Ebola abatala Czech Republic. Onyeisiala mba Czech Republic  gwara ndị BBC nke a.,N'ofesi Otu onye oji egbe agbagbuola ihe ruru mmadụ isii n'otu ụlọọgwụ dị na mba Czech Republic ma gbagbuo onwe ya n'akụkọ ebe ahụ. Ndị uweojii hụrụ ozu nwoke a dịka ọ tọgbọ site n'ọnya egbe ọ gbara onwe ya n'isi.,nei,igbo,5
afrifact_data_culture_yoruba_526,yoruba,nei,refutes,nei,refutes,nei,nei,nei,False,True,False,True,True,True,Davido fi ọkọ̀ Porsche ṣe ayẹyẹ ọjọ́ ìbí fún Chioma,"Awọn onkorin lasiko yii gba pé orin Afro Beats ti n nipa lori ọna iṣọwọ kọrin awọn miran ni ori ayelujara ni eyi to tun n fun Naijiria lokiki sii lagbaye. Ayanbinrin Ara fi ilu kọ'rin ibilẹ Naijiria Eyi lo bi ẹya orin bii Afro-pop, azonto, hiplife atawọn mii laarin awọn eniyan Ghana ati Naijiria bi apẹrẹ orin Oliver Twist ti DBanj tun ṣi oju awọn eniyan si i. Awọn olorin Naijiria mii to tun ti di ilumọọka ni Yemi Alade, Tekno, Falz, Olamide, Simi, Mr Eazi, Mologo ati Patoranking. ",nei,yoruba,4
afrifact_data_culture_yoruba_490,yoruba,nei,nei,nei,refutes,supports,nei,nei,True,True,False,False,True,True,Alaga Hajj ni Naijiria ni inú wọn kò dùn sí bí Hajj kò ṣe ní wáyé ní ọdún 2020.,"Boko Haram da ìbọn bo ọkọ̀ gómìnà Borno, ẹ̀ṣọ́ àláàbò rẹ̀ farapa Ijọba ipinlẹ Borno ti fi idi rẹ mulẹ pe, lootọ l'awọn agbebọn Boko Haram kọlu awọn ọkọ to n kọwọrin pẹlu gomina ipinlẹ naa, Babagana Zullum ni Ọjọru. Agbẹnusọ fun gomina naa, Mallam Isa Gusau ṣalaye pe, ori ko gomina Zullum yọ lai farapa ṣugbọn diẹ lara awọn to baa rin, to fi kan awọn ẹṣọ alaabo, fara ṣeṣe. Isa fi kun un pe, ilu Baga ni gomina naa n lọ nigba ti ikọlu naa waye. Bawo lo ṣe ṣẹlẹ? Ni Ọjọru ni iṣẹlẹ yii waye ni nnkan bii agogo mẹrin irọlẹ lasiko ti gomina naa fẹ wọ ilu Baga l'awọn agbọn naa ba ṣina ibọn bolẹ. Awọn ẹṣọ alaabo to wa pẹlu rẹ naa daa ina ibọn bolẹ.",nei,yoruba,4
afrifact_data_culture_yoruba_333,yoruba,supports,nei,supports,refutes,nei,supports,supports,False,True,False,False,True,True,"Ìgbẹ̀mí ara-ẹni pọ̀ gidi gan-an ní orílẹ̀-èdè Amẹ́ríkà, ìwádìí sì fi lélẹ̀ pé èyí wọ́pọ̀ láàárín àwọn ènìyàn tó ti fìgbà kan ni àìsàn ọpọlọ.","Bakan naa, ibudo orilẹede Amẹrika to n boju to itju aisan na ni akọsilẹ to sọ pe ẹgbẹrun mẹtadinlaadọta eeyan lo gba ẹmi ara wọn nilẹ amẹrika lọdun 2017 eyi si ni ohun to n ṣokunfa iku awọn ara Amẹrika larin ọdun mẹwaa si mẹrinlelọgbọn. Gbigba ẹmi ara ẹni lee nidi ṣugbọn o maa ni ibaṣepọ to nipọn pẹlu ilera ọpọlọ paapaa iporuru kan. ""Ida aadọrun awọn to gbẹmi ara wọn lo ti ni itan aisan to ni ṣe pẹlu ọpọlọ ri tabi iṣoro fifi ipa mu ni lasiko iku wọn Ohun ti awọn Bridgewath Angels n se ni lati dena gbigba ẹmi ara ẹni.",supports,yoruba,3
afrifact_data_culture_igbo_171,igbo,nei,nei,nei,supports,nei,nei,nei,True,True,False,True,True,True,Mmiri na-agba na mpaghara anyị ruru inyi.,"Ọ sị na ""ọ bụ mmiri ndị mmadụ gbapere na be ha ka ha na-aṅụkarị.""",nei,igbo,5
afrifact_data_culture_yoruba_604,yoruba,nei,nei,nei,refutes,nei,nei,nei,True,True,False,True,True,True,Adébọ́lá ni a bí ní ìlú u Ṣakí.,"Bọ́lá Ìgè dá ilé iṣẹ́ rẹ̀ sílẹ̀ tí ó pe ní Bola Ige & Co ní ọdún 1961, tí ó sì padà di Agbẹjọ́rò Àgbà ní orílẹ̀-èdè Nàìjíríà. Ìgè di ìlú-mọ̀ọ́ká agbẹjọ́rò ní orílẹ̀-èdè Nàìjíríà látàrí ìṣọwọ́sọ̀rọ̀ rẹ̀ tó mú béré béré ati akitiyan rẹ̀ lórí ẹ̀tọ́ ọmọnìyàn tó fi mọ́ ìṣèjọba àwa arawa. Bákan náà, Ìgè jẹ́ onígbàgbọ́ nínú ẹ̀sìn kìrìstẹ́nì. Bọ́",nei,yoruba,5
afrifact_data_culture_igbo_423,igbo,nei,refutes,nei,supports,supports,nei,nei,False,True,False,False,True,True,Obodo ọtụtụ mmadụ bi n'ime ya na-enwe nsogbu mmiri na ebe obibi dị mma karịsịa ebe ha dị obere.,"Ruo mgbe ndị Europe rutere na Naijiria, akụ na ụba Mbaise dabeere na ọrụ ugbo",nei,igbo,3
afrifact_data_culture_yoruba_149,yoruba,refutes,refutes,refutes,supports,nei,nei,refutes,True,True,False,False,False,True,Ọlọ́run ṣe àdéhùn fún Dáúdà pé bí ó bá bímọ yóò fi ọmọ náà jọ́sìn fún òun.,"Ọdún Ìdúpẹ́-Ọòrẹ"" jẹ́ ọjọ́ ìsinmi pàtàkì nínú ẹsìn Ìsìlàámù ti àwọn ṣe àjọyọ̀ káàkiri àgbáyé láti ṣerántí àmì kàn tí wọ́n ní ìfẹ sí tí ó ń jẹ́ Ànọ́bì Ìbùrọ̀hìmù ( ( ). Oríṣiríṣi àlàyé ló wà fún ọdún yìi, lára àwọn àlàyé náà ni: Ní ọdún 1991, Sheikh Dr. Abu-Abdullah Adélabú ṣe àlàyé nípa Ọdún Iléyá ní orí Ẹ̀rọ-sọ̀rọ̀sọ̀rọ̀ Rẹ́díò Abùjá wí pé Ọdún Iléyá jẹ́ àjọ̀dún ìfi-ẹ̀mí-ìmọorè-hàn, Ọlọ́hun ní kí Ibrahim ó ṣe láti fi ẹ̀mí-ìmọ́orè hàn èyí tí ó sí fí ọmọ rẹ̀ Ishmael sílè fún ìfi ẹ̀mí-ìmọ́orè hàn sí Ọlọ́run tí ó ṣe àdéhùn fún pé bí oun Ibrahim bá bímọ nínú ogbó pé òun yóò fí ọmọ náà jọ́sín fún Ọlọ́run.",refutes,yoruba,3
afrifact_data_culture_yoruba_076,yoruba,nei,supports,nei,refutes,nei,nei,nei,False,True,False,True,True,True,"Ọmọkọ́mọ ni Ayọbámi, olùkọ́ pè é ní òwúrọ̀ yìí, ó sì lu aago pa.","Oyo kéde pé kí àwọn òṣìṣẹ́ ìjọba dáwọ́ iṣẹ́ dúró nítorí coronavirus Ijọba ipinlẹ Ọyọ ti ti ilẹkun ileeṣẹ ijọba pa fun ọsẹ meji gbako nitori itankalẹ aarun coronavirus nipinlẹ naa. Gomina ipinlẹ naa, Seyi Makinde lo kede bẹ ẹ ninu atẹjade kan to fi sita loju opo Twitter rẹ lọjọru. Aṣẹ naa yoo bẹrẹ iṣẹ ni ọjọ Ẹti, ọjọ kẹtadinlọgbọn, oṣu Kẹta, ọdun 2020.",nei,yoruba,4
afrifact_data_culture_yoruba_127,yoruba,nei,refutes,nei,refutes,nei,nei,nei,False,True,False,True,True,True,Lawal ń tẹ ẹ̀rọ ìbánisọ̀rọ̀ rẹ̀ láti bèrè bóyá ètò Maryland yóò wáyé.,"Gbajugbaja olorin takasufe, David Adeleke ti gbogbo eeyan mọ si 'Davido' naa ko gbẹyin nibi ipolongo ibo fun aburo baba rẹ, Ademọla Adeleke ti o jẹ oludije si ipo gomina lati inu ẹgbẹ oṣelu PDP. Eto idibo si ipo gomina ipinlẹ Ọṣun yoo waye lọjọ kejilelogun oṣu kẹẹsan ọdun yii, Ademọla Adeleke yoo si maa takangbọn pẹlu awọn oludije mẹtadinlaadọta mii. Bi o tile jẹ wipe aago mejila ni wọn sọ wipe eto naa yoo gbinaya, titi di aago meji ọsani, nnkan ko tii fi bẹẹ ṣarajọ nitori awọn alejo pataki ti wọn n reti ko tii gunlẹ si papa ipolongo. Ogunlọgọ awọn eeyan to ti de sibi ipolongo ibo naa ni wọn wọ asọ ẹgbẹjọda ti wọn tẹ́ẹ ami idamọ ẹgbẹ oselu PDP si lara.",nei,yoruba,4
afrifact_data_culture_yoruba_289,yoruba,nei,nei,nei,supports,nei,nei,nei,True,True,False,True,True,True,Sunday Igboho ní òun kò fẹ́ oyè ọ̀gá àgbà páta fún ikọ̀ Amotekun nílẹ̀ Yorùbá,"Agba amofin naa gba awọn gomina mejeeji yii ni gbolohun nitori abẹwo ti wọn se sọdọ aarẹ Buhari lọjọru lori eto aabo to mẹhẹ nipa ọsẹ tawọn ọdaran darandaran n se. Bẹẹ ba gbagbe, gomina Makinde ati Akeredolu lo tọ Buhari lọ nilu Abuja lati beere fun afikun eto aabo to peye, nitori ọwọja awọn ọdaran darandaran to gogo nipinlẹ koowa wọn. Àwọn iròyin tì ẹ leè ní ìfẹ̀ síí: Makinde, to bawọn akọroyin sọrọ lẹyin ipade wọn pẹlu aarẹ si ni oun lo anfaani abẹwo naa lati beere fun agbekalẹ afikun ileesẹ ọlọpaa kogberegbe nipinlẹ toun. Ifọrọwerọ pẹlu Gani Adams lori ọrọ Sunday Igboho Amọ Falana, lasiko to n takurọsọ pẹlu awọn akọroyin ni, awọn gomina yiii ni ipese eto aabo to peye wa nikawọ wọn, pẹlu ileesẹ ọlọpaa, ko si yẹ ki wọn lọ sọdọ aarẹ. Agba amofin naa woye pe aarẹ lo n dari ileesẹ ologun nilẹ Naijiria, kii se ileesẹ ọlọpaa, ko ba si san ko jẹ pe ọdọ ajọ to n sakoso ileesẹ ọlọpaa nilẹ wa, ni wọn gbe ibeere wọn lọ.",nei,yoruba,5
afrifact_data_culture_hausa_029,hausa,supports,refutes,supports,refutes,nei,supports,supports,False,True,False,False,True,True,An yi yaƙin basasa na Biyafara ne a loƙacin mulkin Janar Yakubu Gawon.,"A ƙarƙashin mulkin Gowon ne masu fafutukar neman ficewa daga Najeriya daga al'umman ibo ƙarkashin jagorancin shugaban su don ƙasar Biafara suka janyo yakin basasa tsakanin gwamnatin Najeriya da kuma mutanen , inda gwamnatin Gowon ɗin tafito ta yaƙesu har sai da suka miƙa wuya.",supports,hausa,3
afrifact_data_culture_hausa_020,hausa,supports,refutes,supports,refutes,nei,nei,nei,False,True,False,False,False,False,An yi wa Murtala Muhammad shaidar cewa mutum ne mai son zaman lafiya.,"Murtala Muhammad ya kasan ce Bahaushe ne kuma ne, baya ga haka kuma Murtala Muhammad ya kasan ce shugaba na kowa dake cikin ƙasar Najeriya, wanda baya nuna bamban ci a tsakanin yare ko Addini ga duk mutanan ƙasar Najeriya.",supports,hausa,1
