id,language,gold_label,qwen_1_5b_claim_only_prediction,qwen_1_5b_gold_prediction,qwen_1_5b_bm25_prediction,qwen_1_5b_adversarial_prediction,qwen_14b_gold_prediction,qwen_14b_translated_prediction,qwen_1_5b_claim_only_correct,qwen_1_5b_gold_correct,qwen_1_5b_bm25_correct,qwen_1_5b_adversarial_correct,qwen_14b_gold_correct,qwen_14b_translated_correct,source_claim,source_gold_evidence,source_gold_label,source_language,num_systems_correct
afrifact_data_culture_hausa_786,hausa,supports,nei,supports,supports,nei,nei,nei,False,True,True,False,False,False,Mista Jonathan ya zargin Obama da David Cameron da yunƙurin kifar da gwamnatinsa.,"Mista Jonathan ya ce ba anan kadai Amurka ta tsaya ba wajen yunkurin kifar da gwamnatinsa, har ta kai Shugaba Obama ya shawo kan firaministan Burtaniya David Cameron ya mara masa baya duk da kyakkyawar dangantakar da ke tsakanin Jonathan da Cameron",supports,hausa,2
afrifact_data_culture_hausa_010,hausa,refutes,nei,refutes,refutes,nei,nei,refutes,False,True,True,False,False,True,An haifi shehu Shagari a watan Mayu na shekarar 1960.,"An haife shi a ranar ashirin da biyar 25 ga watan Fabrairu, shekara ta alif ɗari tara da ashirin da biyar 1925 a garin , (a yau ) , ya kuma rasu ne a ranar ashirin da takwas 28 ga watan Disamba, shekara ta dubu biyu da sha takwas 2018 bayan jinya da gajeriyar rashin lafiya da yayi a wani asibiti dake",refutes,hausa,3
afrifact_data_culture_hausa_756,hausa,supports,refutes,supports,supports,nei,nei,nei,False,True,True,False,False,False,Shirin nukiliya na ƙasar irn shi ne babban dalilin da yasa Amurka ke yawan saka mata takunkumin tallalin arziƙi.,"A bara ne Mista Trump ya yi watsi da yarjejeniyar nukiliyar Iran ta kasa da kasa, kuma Amurka ta sake kakaba musu takunkuman tattalin arziki.",supports,hausa,2
afrifact_data_culture_yoruba_741,yoruba,supports,nei,supports,supports,refutes,nei,supports,False,True,True,False,False,True,"Nígbà tí Olúwọlé máa kú, gbogbo ẹran ara rẹ̀ ló fọ́nká yẹ́lẹyẹ̀lẹ.","Olúwọlé kú lọ́dún 1841 nígbà tí sísán àrá fàá tí àgbá àdó-olóró l'áàfin Ọba fi dún gbàmù. Gbogbo ẹran ara Olúwọlé ló fọ́n túká káàkiri, débi pé ilẹ̀kẹ̀ oyè rẹ̀ ní kan ni wọ́n fi dá a mọ̀.",supports,yoruba,3
afrifact_data_culture_hausa_173,hausa,supports,refutes,supports,supports,nei,nei,supports,False,True,True,False,False,True,Aminu Bello Masari ya yi kwamishina a jihar Katsina loƙacin mulkin soja daga shekarar alif 1991 zuwa 1993.,Ya riƙe muƙamin Kwamishinan ayyuka da muhalli da kuma sufuri na Jihar Katsina a tsakanin shekarar 1991 zuwa 1993 a lokacin mulkin Soja,supports,hausa,3
afrifact_data_culture_hausa_373,hausa,supports,refutes,supports,supports,nei,nei,nei,False,True,True,False,False,False,"A cikin Maguzawan Zamfara, iyalai na yin raɗin suna ga yaro ko ba a shirya ba",Ga Maguzawan da ke gundumar Kwatarkwashi ta Jihar Zamfara waɗanda ke bautar Magiro a garuruwansu na da ba su da wata tsayayyar rana wadda suke raɗa wa ‘ya’yansu suna. A al’adar waɗannan mutane ba a raɗa wa yaro suna sai lokacin da ake da damar yin sunan ko da kuwa bayan shekaru ne. A wurinsu mutum yana iya haɗa ‘ya’yansa da yawa tun daga na ɗaya ko fiye da ɗaya don ya yi masu suna a rana ɗaya.,supports,hausa,2
afrifact_data_culture_hausa_815,hausa,refutes,refutes,refutes,refutes,nei,nei,refutes,True,True,True,False,False,True,An yi hasashen cewa fitar 'yan majalisu da gwamnoni daga jam'iyyar APC na iya zama barazana ga nasarar Muhammadu Buhari a zaɓen shekarar 2015.,"Masharhanta salon siyasar Najeriya na ganin ficewar 'yan majalisa da kuma wasu gwamnonin APC, babban al'amari ne da zai iya raunata matsayin Shugaba Muhammadu Buhari a majalisar dokoki, kuma wata babbar barazana ce ga takararsa a zaben 2019.",refutes,hausa,4
afrifact_data_culture_igbo_542,igbo,supports,refutes,supports,supports,nei,nei,supports,False,True,True,False,False,True,Ọkaiwu Paul Achalla onye IPOB ekwuola na ha na-agba mbọ ka facebook weghachite akantụ onye ndụ ha.,"Paul Achalla bụ ọkaiwu na mba ofesi ma bụrụkwa onye otu Ipob ekwuola atụmatụ ha ga-agbaso iji weghachi akara Facebook onyeisi ha bụ Nnamdi Kanu. Na mkparịtaụka ya na BBC Igbo, Achalla kọwara na o nwereike ịbụ maka otu ihe maọbụ nke ọzọ ka e ji wetuo akara facebook Nnamdi Kanu, mana Facebook kwesịrị inye ya ohere ka ọ zara ọnụ ya. ",supports,igbo,3
afrifact_data_culture_hausa_487,hausa,refutes,nei,refutes,refutes,refutes,nei,refutes,False,True,True,True,False,True,Muhammad Auwal Albaniy Zariya ya rasu sanadiyyar hatsarin mota.,Ƴan bindigar sun harbe Sheikh Muhammad Auwal Adam Albani Zariya tare da ɗaya daga cikin matansa a cikin garin a kan hanyarsu ta dawowa gida bayan sun halarci karatun Tafsirin yamma da suka saba zuwa a cikin garin.,refutes,hausa,4
afrifact_data_culture_igbo_752,igbo,supports,refutes,supports,supports,nei,nei,nei,False,True,True,False,False,False,Swizaland nọ n'ọkwa isii nke mba kachasị agba bọọlụ dịka mkpọpụta ndị FIFA si dị. Ndị mmadụ na-ele ndị Brazil ịma ma ha a ga-eme nke ọma karịa Jamini.,"Ndị FIFA kpọrọ aha Swizaland n'ọkwa isii nke ọkachasị agba bọọlụ nke afọ a, tupu Iko Mbaụwa a ebido. Anya niile dị n'ahụ Brazịl ịma ma ha a ga-eme ọfụma karịa ndị Jamini e meriri taa.",supports,igbo,2
afrifact_data_culture_hausa_617,hausa,supports,refutes,supports,supports,supports,nei,nei,False,True,True,True,False,False,Mamman Shata mawaƙi ne mai kaifin basira wanda ke iya yiwa duk abinda ya ga dama waƙa.,"Ya kasance mashahurin Mawaki, domin a fagen wakarsa ya shahara, Kasancewarsa a cikin wakar ba abin da ba zai iya yi wa waka ba idan ya ga dama.",supports,hausa,3
afrifact_data_culture_yoruba_149,yoruba,refutes,refutes,refutes,supports,nei,nei,refutes,True,True,False,False,False,True,Ọlọ́run ṣe àdéhùn fún Dáúdà pé bí ó bá bímọ yóò fi ọmọ náà jọ́sìn fún òun.,"Ọdún Ìdúpẹ́-Ọòrẹ"" jẹ́ ọjọ́ ìsinmi pàtàkì nínú ẹsìn Ìsìlàámù ti àwọn ṣe àjọyọ̀ káàkiri àgbáyé láti ṣerántí àmì kàn tí wọ́n ní ìfẹ sí tí ó ń jẹ́ Ànọ́bì Ìbùrọ̀hìmù ( ( ). Oríṣiríṣi àlàyé ló wà fún ọdún yìi, lára àwọn àlàyé náà ni: Ní ọdún 1991, Sheikh Dr. Abu-Abdullah Adélabú ṣe àlàyé nípa Ọdún Iléyá ní orí Ẹ̀rọ-sọ̀rọ̀sọ̀rọ̀ Rẹ́díò Abùjá wí pé Ọdún Iléyá jẹ́ àjọ̀dún ìfi-ẹ̀mí-ìmọorè-hàn, Ọlọ́hun ní kí Ibrahim ó ṣe láti fi ẹ̀mí-ìmọ́orè hàn èyí tí ó sí fí ọmọ rẹ̀ Ishmael sílè fún ìfi ẹ̀mí-ìmọ́orè hàn sí Ọlọ́run tí ó ṣe àdéhùn fún pé bí oun Ibrahim bá bímọ nínú ogbó pé òun yóò fí ọmọ náà jọ́sín fún Ọlọ́run.",refutes,yoruba,3
afrifact_data_culture_igbo_774,igbo,supports,supports,supports,supports,refutes,nei,supports,True,True,True,False,False,True,Ụfọdụ ụmụ nwaanyị na-agabiga ihe mgbu ka ha na-ahụ nsọ ha. Ihe mgbu ha gụnyere mgbakasị ahụ na-ahụ ụfụ. Enwere ụzọ dị icheiche apụrụ inyere nwaanyị nsọ ya na-enye nsogbu aka.,"Nye ụfọdụ ụmụnwaanyị, mkpụrụ ụbọchị atọ ruo ise ahụ ha na-ahụ nsọ ha na-adị ka ọkụmmụọ n'ihi ihe ha na-eji anya ha ahụ. Ụfọdụ na-anọ na mgbakasị ahụ nke bụ na ị gwa ya ofu okwu ọ bakasịara gị ahị (ihe ọ naghị emekarị), ebe ụfọdụ anaghị enweta onwe ha n'ihi ụdịrị ahụ ụfụ ha na-anọ n'ime ya. Mana dịka ikwu na ibe, enyi, onye ọrụ nakwa onye ya na nwaanyị na-ahụ nsọ ya nwere mmekọ n'ụzọ dị iche iche, kedụ ihe ndị ị ga-emere ya iji nyere ọnọdụ ya aka?",supports,igbo,4
afrifact_data_culture_hausa_006,hausa,supports,refutes,supports,supports,nei,nei,supports,False,True,True,False,False,True,Shugaban kasa Goodluck Ebele Jonathan ya sha kayi a hannun Muhammadu Buhari a zaben shekarar 2015.,"Buhari ya lashe zaɓen, inda ya kayar da shugaban ƙasa mai ci Goodluck Ebele Jonathan. Wannan shi ne karo na farko a tarihin Najeriya da shugaban ƙasa mai ci ya sha kaye a zaɓen tazarce.",supports,hausa,3
afrifact_data_culture_hausa_020,hausa,supports,refutes,supports,refutes,nei,nei,nei,False,True,False,False,False,False,An yi wa Murtala Muhammad shaidar cewa mutum ne mai son zaman lafiya.,"Murtala Muhammad ya kasan ce Bahaushe ne kuma ne, baya ga haka kuma Murtala Muhammad ya kasan ce shugaba na kowa dake cikin ƙasar Najeriya, wanda baya nuna bamban ci a tsakanin yare ko Addini ga duk mutanan ƙasar Najeriya.",supports,hausa,1
afrifact_data_culture_igbo_254,igbo,supports,supports,supports,supports,nei,nei,supports,True,True,True,False,False,True,"Nwankwo Kanu bụkwa onye nwe igwe onyonyo nke Kanu Sports, ụlọ ọrụ igwe onyonyo egwuregwu Ịntanetị.","Ọ bụkwa onye nwe igwe onyonyo nke Kanu Sports, ụlọ ọrụ igwe onyonyo egwuregwu Ịntanetị.",supports,igbo,4
